Metro Area,Total,Less than 5 minutes,5 to 9 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 39 minutes,40 to 44 minutes,45 to 59 minutes,60 to 89 minutes,90 or more minutes,Year
"Greenville-Anderson-Mauldin, SC Metro Area",404168,8837,36208,57224,75890,65737,31642,53339,14709,13330,26181,12440,8631,2018
"Greenwood, SC Micro Area",41460,2141,3570,8015,8702,5327,2181,3979,1131,1268,3154,1153,839,2018
"Gulfport-Biloxi-Pascagoula, MS Metro Area",165295,3566,16797,23634,30802,27004,11260,23840,5302,4270,9256,5358,4206,2018
"Hagerstown-Martinsburg, MD-WV Metro Area",118406,2277,7930,15657,22768,16908,9163,13883,3346,3913,7124,7568,7869,2018
"Hammond, LA Metro Area",52991,1123,5797,5420,9461,4384,3810,5158,931,800,5508,7424,3175,2018
"Hanford-Corcoran, CA Metro Area",52523,2824,9463,6817,8336,5289,3104,5946,1129,1511,4642,2186,1276,2018
"Harrisburg-Carlisle, PA Metro Area",275458,7505,27924,42528,53035,49231,19977,31714,6973,5429,17697,6658,6787,2018
"Harrisonburg, VA Metro Area",60555,3276,7240,12288,10320,7936,4830,6643,1518,1839,2442,1270,953,2018
"Hartford-West Hartford-East Hartford, CT Metro Area",575250,12975,51039,80596,95066,93487,46706,80489,21911,23030,38441,22617,8893,2018
"Hattiesburg, MS Metro Area",61138,2796,8128,12475,10789,8481,2436,6913,2337,1158,1944,1310,2371,2018
"Helena, MT Micro Area",36921,2547,4723,7915,9167,6142,1327,1725,106,428,1053,970,818,2018
"Hermiston-Pendleton, OR Micro Area",33412,3455,5597,6049,4647,4630,1582,3506,721,982,871,1159,213,2018
"Hickory-Lenoir-Morganton, NC Metro Area",160918,3704,16785,24988,30998,27196,11851,20341,4832,3697,7395,5446,3685,2018
"Hilo, HI Micro Area",82159,1947,8673,11512,12783,11734,4372,11270,1616,4363,6212,4913,2764,2018
"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",86098,2582,10520,13573,12692,12933,5199,13859,2366,2065,5866,3055,1388,2018
"Hinesville, GA Metro Area",34543,882,3126,5554,6927,4954,1536,5306,507,444,2163,2766,378,2018
"Guayama, PR Metro Area",14645,195,853,2216,1866,3044,340,2368,0,547,1488,1072,656,2018
"Iowa City, IA Metro Area",88356,3486,11302,17966,16806,14542,4410,8467,1996,1766,4164,2476,975,2018
"Hobbs, NM Micro Area",27772,2408,5377,5213,5621,3047,668,1739,107,169,597,1517,1309,2018
"Holland, MI Micro Area",52607,1247,5219,6608,7147,12162,3165,7632,2144,1871,2748,1474,1190,2018
"Homosassa Springs, FL Metro Area",42171,543,3701,5957,8516,6056,2868,5797,674,2065,1831,2273,1890,2018
"Hot Springs, AR Metro Area",38638,638,6015,7600,8099,5407,2068,3191,490,512,1506,2231,881,2018
"Houma-Thibodaux, LA Metro Area",83168,3355,11478,12356,13264,8489,3932,9192,2893,2767,5395,4003,6044,2018
"Meadville, PA Micro Area",36066,1527,5874,6224,5083,5384,1613,4484,962,1218,1693,1178,826,2018
"Medford, OR Metro Area",90409,3583,12913,17934,19469,12472,5623,8958,1453,1508,3382,2418,696,2018
"Memphis, TN-MS-AR Metro Area",600964,8860,46783,74468,96481,115567,45487,109686,18243,18927,42603,17849,6010,2018
"Merced, CA Metro Area",105622,3250,13809,17034,18879,12736,2844,10345,1875,3040,5605,7025,9180,2018
"Meridian, MS Micro Area",38734,847,4275,5620,7402,5866,2260,6357,1632,1069,2153,677,576,2018
"Marion, OH Micro Area",25654,798,3614,5466,3980,2908,1487,1794,661,628,1285,2431,602,2018
"Marquette, MI Micro Area",29324,1820,6905,6081,3744,4062,1433,2479,252,940,738,540,330,2018
"Marshall, TX Micro Area",27233,886,3188,4398,5175,5736,1001,2803,558,1079,1017,1170,222,2018
"Martinsville, VA Micro Area",23263,1124,2339,2933,5340,4676,1178,2451,516,453,928,831,494,2018
"Mayagüez, PR Metro Area",19468,298,2147,2908,3266,2896,1130,3356,212,1105,1391,564,195,2018
"McAllen-Edinburg-Mission, TX Metro Area",310211,7475,34166,54187,62255,53080,22561,46372,3942,4635,10266,4341,6931,2018
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",2814512,34811,137441,255270,357051,413805,187407,563998,98903,155342,293714,238322,78448,2018
"Michigan City-La Porte, IN Metro Area",45598,1180,7647,7557,6337,5242,2588,3934,1934,1305,3987,2862,1025,2018
"Midland, MI Metro Area",35620,1214,4300,7641,6284,5333,1914,3000,858,1535,1195,1699,647,2018
"Midland, TX Metro Area",88652,2832,9419,22591,20290,11071,2390,12316,806,455,1645,2823,2014,2018
"Milwaukee-Waukesha-West Allis, WI Metro Area",747936,15137,75830,108460,131530,126628,62802,107535,26123,25392,38694,20007,9798,2018
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1836758,31649,156667,229439,270370,300189,163311,267947,77520,90621,147159,76384,25502,2018
"Minot, ND Micro Area",39463,2908,7376,9668,5824,4149,1327,3021,551,248,1178,1277,1936,2018
"Missoula, MT Metro Area",63000,1970,9249,13078,16620,9950,2779,4644,474,664,1823,616,1133,2018
"Mobile, AL Metro Area",162932,3312,13943,15646,31296,28591,11504,29435,4625,5099,10425,6457,2599,2018
"Modesto, CA Metro Area",208425,5817,20822,27684,35546,27883,8265,24915,4904,7738,13841,12689,18321,2018
"Monroe, LA Metro Area",67807,967,6708,14220,11966,12499,3000,9150,1409,848,2660,2832,1548,2018
"Monroe, MI Metro Area",67531,1278,5670,8742,8753,9603,7177,9659,2902,3053,6243,3167,1284,2018
"Montgomery, AL Metro Area",154542,4277,12565,23840,26858,28655,11191,22224,4096,2931,10956,4431,2518,2018
"Morehead City, NC Micro Area",28009,1228,3073,4467,3999,4257,1192,4320,919,1052,1529,1392,581,2018
"Morgantown, WV Metro Area",61902,1948,8190,9567,11720,8970,3276,6073,1518,1614,4493,2725,1808,2018
"Morristown, TN Metro Area",46344,1284,6865,6514,8204,6204,2249,5003,1799,1030,4211,2058,923,2018
"Moses Lake, WA Micro Area",41529,2765,8265,8391,7665,3815,1583,3481,1423,1295,985,1252,609,2018
"Mount Airy, NC Micro Area",30341,701,3143,6223,4795,5525,557,3261,672,388,2607,1364,1105,2018
"Mount Pleasant, MI Micro Area",32014,2609,8998,6458,4345,3128,1446,2179,199,534,990,590,538,2018
"Mount Vernon-Anacortes, WA Metro Area",52814,2055,5919,8002,7587,6324,3296,4739,1307,2625,4040,4436,2484,2018
"Muncie, IN Metro Area",51665,1955,9580,10749,10299,7135,1622,2985,716,604,2660,2149,1211,2018
"Muskegon, MI Metro Area",72788,2282,8419,10550,15758,11362,5665,6792,1064,2125,5405,2659,707,2018
"Muskogee, OK Micro Area",26932,588,5946,4310,4425,2835,1061,2453,361,722,2447,1483,301,2018
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",188303,4723,18841,27522,41621,29463,13621,23056,4677,7081,9574,4971,3153,2018
"Nacogdoches, TX Micro Area",25678,1538,3833,6202,3721,2598,2033,1564,819,767,714,599,1290,2018
"Napa, CA Metro Area",62342,2273,7697,9553,10099,7760,2525,7371,1260,1383,4112,4994,3315,2018
"Naples-Immokalee-Marco Island, FL Metro Area",145160,2060,14069,19446,25377,23292,14010,20701,4414,5372,9091,4608,2720,2018
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",934026,21880,65272,103302,135398,137202,64402,142131,34416,44257,104248,64341,17177,2018
"New Bern, NC Metro Area",48097,2849,8494,9023,9114,4681,2812,5251,946,738,2843,1079,267,2018
"New Castle, PA Micro Area",37239,1763,6403,5152,6184,2864,2243,4979,1180,1167,2706,1948,650,2018
"New Haven-Milford, CT Metro Area",403625,9238,40013,57506,67422,66270,30017,52982,11096,14454,25605,17975,11047,2018
"New Orleans-Metairie, LA Metro Area",550219,12149,46702,73022,94646,87941,31713,85069,13787,16184,44597,28953,15456,2018
"New Philadelphia-Dover, OH Micro Area",42730,2071,6637,5166,10022,6575,2274,3239,785,919,2386,1073,1583,2018
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",9258386,134606,486412,761391,885033,1008157,490837,1366487,308057,543607,1179476,1404013,690310,2018
"Niles-Benton Harbor, MI Metro Area",70543,3807,12984,11870,12193,9402,3520,7184,1628,2441,1828,2068,1618,2018
"North Port-Sarasota-Bradenton, FL Metro Area",314099,4555,19582,36136,53134,65705,18504,63752,8565,8331,22955,8543,4337,2018
"North Wilkesboro, NC Micro Area",29530,640,3098,4364,6071,4659,1304,2156,474,476,1743,2452,2093,2018
"Norwich-New London, CT Metro Area",126493,2920,13799,23375,20995,19958,8993,12958,5486,3380,6530,5447,2652,2018
"Orangeburg, SC Micro Area",32266,996,2127,6003,6055,3593,1421,2511,1212,1643,2644,3223,838,2018
"Orlando-Kissimmee-Sanford, FL Metro Area",1183801,22253,63922,118011,150983,188887,89303,198107,57091,61818,141292,66043,26091,2018
"Oshkosh-Neenah, WI Metro Area",84967,4097,13462,17368,16651,11933,6222,8034,801,2143,1925,1252,1079,2018
"Ottawa-Peru, IL Micro Area",66648,4001,10134,11434,8310,7862,5016,5763,1385,2333,3915,4576,1919,2018
"Owensboro, KY Metro Area",51983,2391,8703,12069,9685,5583,2843,3965,915,898,2346,1757,828,2018
"Oak Harbor, WA Micro Area",33777,1545,4397,7024,6342,2888,787,2125,546,776,2046,2339,2962,2018
"Ocala, FL Metro Area",114912,2494,8265,13125,17489,21909,9552,17099,5079,3553,8449,4214,3684,2018
"Ocean City, NJ Metro Area",41183,2275,4984,6402,8677,5193,2801,3203,900,1626,1910,2196,1016,2018
"Odessa, TX Metro Area",72277,1918,7022,13809,12047,11679,2419,10647,416,1034,3493,4231,3562,2018
"Ogden-Clearfield, UT Metro Area",303811,8688,34105,42465,60920,47630,20094,33723,10427,11822,17296,12823,3818,2018
"Ogdensburg-Massena, NY Micro Area",43731,3336,9387,7022,4544,5731,2557,3440,1429,1470,2482,1531,802,2018
"Oklahoma City, OK Metro Area",649424,18222,61020,94822,113181,117359,52431,92862,18220,18663,36423,16201,10020,2018
"Olean, NY Micro Area",32364,3090,6943,6497,3408,3402,1497,2232,471,759,1697,1894,474,2018
"Olympia-Tumwater, WA Metro Area",124472,1723,12218,16745,21433,18669,9587,13967,4079,4679,9030,7300,5042,2018
"Omaha-Council Bluffs, NE-IA Metro Area",460792,13185,53228,76804,91862,90190,34778,51960,11111,8820,16532,8372,3950,2018
"Opelousas, LA Micro Area",28281,767,4016,3576,3837,4416,686,4723,802,2078,1091,1272,1017,2018
"Owosso, MI Micro Area",30580,1097,4711,3540,2801,3810,1539,4187,1557,1202,3275,1872,989,2018
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",388503,7800,33103,50218,48917,46039,70229,48439,9062,16176,26687,18189,13644,2018
"Paducah, KY-IL Micro Area",40643,988,6503,12054,7332,5020,1593,2971,534,758,1480,783,627,2018
"Palatka, FL Micro Area",23362,188,2934,3932,1738,1540,1785,960,883,507,3877,3842,1176,2018
"Palm Bay-Melbourne-Titusville, FL Metro Area",238605,4551,22437,25826,44833,40156,18579,35599,5072,8512,16007,12366,4667,2018
"Panama City, FL Metro Area",85856,2392,9950,12868,15645,11326,7149,11934,1148,2838,5096,4202,1308,2018
"Parkersburg-Vienna, WV Metro Area",37391,1005,4103,7110,6857,6292,2116,4222,505,954,1376,1927,924,2018
"Pensacola-Ferry Pass-Brent, FL Metro Area",204755,5446,16276,24353,38390,37000,16505,24192,6951,5425,18016,6849,5352,2018
"Peoria, IL Metro Area",159824,6815,21532,28326,30006,26931,13011,16212,2982,3984,6029,2447,1549,2018
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2808466,50923,204174,296580,359895,377678,186133,425550,108460,145568,319808,238622,95075,2018
"Portland-South Portland, ME Metro Area",271684,8565,28448,42367,38644,40350,21028,32736,13656,11121,19354,10618,4797,2018
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",1166653,23595,95928,134948,179476,179849,83498,176132,39929,55011,109058,66317,22912,2018
"Port St. Lucie, FL Metro Area",179868,3487,16879,23225,35248,27374,7768,24706,2978,6372,18559,6009,7263,2018
"Phoenix-Mesa-Scottsdale, AZ Metro Area",2100531,39431,166262,252717,308878,340187,162462,308226,74606,102781,185345,119493,40143,2018
"Pine Bluff, AR Metro Area",28928,766,2809,4133,6965,4013,2844,2639,373,888,1605,1633,260,2018
"Pinehurst-Southern Pines, NC Micro Area",39700,1023,4883,7769,6468,3622,3053,4258,722,1845,4241,1334,482,2018
"Pittsburgh, PA Metro Area",1085621,29184,103738,132601,156720,146230,81051,148033,41225,56377,103502,65787,21173,2018
"Pittsfield, MA Metro Area",58386,3157,7909,12636,10372,6625,3751,5532,1365,1642,2429,1842,1126,2018
"Plattsburgh, NY Micro Area",33363,2777,4079,5864,6664,4004,1968,4003,661,611,1289,990,453,2018
"Pocatello, ID Metro Area",35922,1959,7865,10713,6610,2947,936,1962,108,580,1037,962,243,2018
"Ponce, PR Metro Area",78429,1069,5424,12906,15158,13157,3917,13376,1435,3888,3747,1773,2579,2018
"Port Angeles, WA Micro Area",28997,1584,6815,5165,3472,2617,1030,4156,339,654,873,1353,939,2018
"Portsmouth, OH Micro Area",25815,1340,3284,3000,2724,3414,2527,3530,765,1087,1595,1431,1118,2018
"Pottsville, PA Micro Area",58406,2167,7656,7498,8964,6539,4309,7407,1728,1575,5270,3785,1508,2018
"Prescott, AZ Metro Area",78305,4585,13390,11438,11014,9865,2800,9560,2193,2125,4542,3424,3369,2018
"Providence-Warwick, RI-MA Metro Area",770242,19002,75155,109676,122110,116067,54524,92493,22647,32499,62491,42373,21205,2018
"Provo-Orem, UT Metro Area",270389,9744,37246,43233,50284,37545,18626,25910,7906,9156,13716,13003,4020,2018
"Pueblo, CO Metro Area",67738,1205,10026,12510,13659,10526,3303,6008,803,2051,2977,2728,1942,2018
"Punta Gorda, FL Metro Area",54459,1413,5062,8764,11720,7601,3564,7205,919,1011,3339,2448,1413,2018
"Quincy, IL-MO Micro Area",36866,2240,6688,8609,6653,3630,1546,3297,1163,793,1576,449,222,2018
"Racine, WI Metro Area",90695,3708,12080,13604,14645,10652,5585,9439,2758,5681,7242,3764,1537,2018
"Raleigh, NC Metro Area",641861,10501,44132,71730,101872,106624,56576,96719,24987,28628,52999,35112,11981,2018
"Rapid City, SD Metro Area",69429,2078,9027,14838,14058,13051,4233,5722,1079,994,2197,1569,583,2018
"Reading, PA Metro Area",196356,5150,19797,29012,33055,26571,18596,21207,6804,7354,12551,11745,4514,2018
"Redding, CA Metro Area",64393,2458,8774,14252,15981,9275,2151,2964,1271,615,1552,2316,2784,2018
"Reno, NV Metro Area",229333,5674,24116,37939,47521,37155,15517,28678,5575,5293,10310,7026,4529,2018
"Richmond, IN Micro Area",28406,2591,4343,5644,4310,3130,1228,2432,722,186,1782,1726,312,2018
"Richmond, VA Metro Area",617476,10157,42639,80883,104271,110381,55045,95163,24281,22505,41786,19683,10682,2018
"Richmond-Berea, KY Micro Area",48021,995,7285,8981,7813,4679,2600,5172,1677,2171,3934,2200,514,2018
"Riverside-San Bernardino-Ontario, CA Metro Area",1888778,35319,140202,231383,254198,264257,99982,247543,44113,75294,161890,205852,128745,2018
"Roanoke, VA Metro Area",135189,2236,9927,16428,27787,18262,9261,33136,2500,2878,8746,2658,1370,2018
"Roanoke Rapids, NC Micro Area",26020,1957,3463,4627,2682,2861,1578,3343,818,1075,2322,740,554,2018
"Rochester, MN Metro Area",110036,5691,14689,21919,23355,14096,5200,10210,3198,2160,4235,3554,1729,2018
"Rochester, NY Metro Area",483740,17134,58282,75311,84583,86808,43219,50814,14142,12444,21796,11798,7409,2018
"Rockford, IL Metro Area",152318,4468,17904,25143,28252,25601,8517,18710,2803,3243,7386,5958,4333,2018
"Rocky Mount, NC Metro Area",62726,2062,5444,11644,13684,8258,4022,7435,542,1545,4132,2556,1402,2018
"Rome, GA Metro Area",37462,722,2793,6862,7226,6225,1450,6145,229,990,2792,1193,835,2018
"Roseburg, OR Micro Area",40460,2540,7434,9481,7128,3828,2131,3555,911,516,1150,759,1027,2018
"Roswell, NM Micro Area",25682,1861,5045,5222,6189,2651,590,2057,12,508,821,155,571,2018
"Russellville, AR Micro Area",34487,2826,5568,5846,5512,5727,1356,2745,805,137,1684,1553,728,2018
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",989295,19766,73482,128238,151533,145829,75538,149854,33462,39952,86913,49981,34747,2018
"Saginaw, MI Metro Area",80283,3612,10879,12924,14576,12341,5927,7777,2232,2088,3683,2794,1450,2018
"Salisbury, MD-DE Metro Area",168082,4694,19763,22998,27438,23902,11768,22474,5475,5962,9777,7865,5966,2018
"Salt Lake City, UT Metro Area",582358,12135,47508,85635,111329,109484,46003,79730,16519,18575,30430,19224,5786,2018
"San Angelo, TX Metro Area",55239,2628,10156,11023,18427,6007,1124,1997,282,165,797,1495,1138,2018
"San Antonio-New Braunfels, TX Metro Area",1101570,17672,79994,131345,181971,174432,85144,174698,34114,48089,100952,50440,22719,2018
"San Diego-Carlsbad, CA Metro Area",1540361,19489,100855,195018,254032,262331,109465,252802,46249,66620,119944,80452,33104,2018
"Sandusky, OH Micro Area",35065,1805,5247,7061,5996,4926,1937,4482,526,539,939,1024,583,2018
"San Francisco-Oakland-Hayward, CA Metro Area",2254095,26477,107570,222052,281890,264193,121250,336791,75566,123272,276209,293318,125507,2018
"San Germán, PR Metro Area",27765,977,1251,3358,5146,4713,1853,5077,608,2339,1782,212,449,2018
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",971113,10913,48557,103836,137637,151236,61435,173590,26188,52409,96838,77676,30798,2018
"San Juan-Carolina-Caguas, PR Metro Area",658834,9892,30941,66070,86225,94520,28296,120943,18603,34689,61352,77484,29819,2018
"St. Cloud, MN Metro Area",98132,5680,14712,20954,17314,12498,4668,7588,1813,2070,3245,3749,3841,2018
"St. George, UT Metro Area",59407,2846,13601,12642,11478,6532,2742,4773,1351,1040,870,642,890,2018
"St. Joseph, MO-KS Metro Area",56735,2026,10062,11443,13165,7620,2278,3310,849,849,1824,2735,574,2018
"St. Louis, MO-IL Metro Area",1325342,30345,114830,154827,193057,212010,105230,196606,57639,65161,116254,55497,23886,2018
"Salem, OH Micro Area",43294,2145,7080,6305,5538,4494,2517,5675,2165,1616,2460,1927,1372,2018
"Salem, OR Metro Area",183536,5535,19113,26971,34049,30050,12367,19827,3849,4914,11858,10385,4618,2018
"Salinas, CA Metro Area",183101,3559,13988,26265,44087,33673,11471,17252,4883,5646,10912,6721,4644,2018
"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",117766,3798,17575,21972,20952,18203,6248,10453,2958,2826,7527,2116,3138,2018
"Santa Cruz-Watsonville, CA Metro Area",121985,3444,14815,19814,15359,15053,6774,13173,2097,3809,10825,13159,3663,2018
"Santa Fe, NM Metro Area",62529,987,7262,8574,11338,11737,3957,8773,1106,1602,3568,2762,863,2018
"Santa Maria-Santa Barbara, CA Metro Area",191519,6912,31014,39156,33567,25805,7588,17710,4006,4077,9221,7791,4672,2018
"Santa Rosa, CA Metro Area",235466,6896,27466,38888,40912,31525,13679,25422,7945,5981,14011,13700,9041,2018
"Savannah, GA Metro Area",182674,4130,15925,22962,29835,32460,13692,28423,4792,7158,14872,6316,2109,2018
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",249170,8763,30173,46156,46771,36295,16009,28434,5337,6477,11094,6967,6694,2018
"Searcy, AR Micro Area",29154,1799,4335,5099,4973,2937,513,2936,757,473,2522,1971,839,2018
"Seattle-Tacoma-Bellevue, WA Metro Area",1921071,27171,118937,177289,230741,265297,134757,307275,76171,108288,222079,182556,70510,2018
"Sebastian-Vero Beach, FL Metro Area",54851,1860,4900,10938,13045,6190,3156,5885,2402,949,2672,1897,957,2018
"Sebring, FL Metro Area",31405,1161,5344,4647,7247,4851,1735,2393,597,648,1056,513,1213,2018
"Seneca, SC Micro Area",28624,480,2466,3706,6954,5349,1996,3223,426,488,1828,1514,194,2018
"Sevierville, TN Micro Area",39714,87,4098,4382,5465,5702,2988,7910,1692,1648,3970,1252,520,2018
"Shawnee, OK Micro Area",28339,1374,3595,3984,4598,3326,1142,2332,1080,1497,2949,1884,578,2018
"Sheboygan, WI Metro Area",56375,3847,9873,14927,10284,5884,2562,2947,780,1442,1637,1569,623,2018
"Shelby, NC Micro Area",38619,1376,3419,5459,6488,5936,1016,5095,2266,1633,4529,1067,335,2018
"Shelton, WA Micro Area",24050,2451,2646,2273,1921,2137,1090,2455,999,1647,2496,2097,1838,2018
"Sherman-Denison, TX Metro Area",58374,1525,8217,10833,9051,4982,3243,6305,1196,2039,3687,4133,3163,2018
"Show Low, AZ Micro Area",28524,3108,6226,6056,2403,1724,815,3012,449,608,1235,1417,1471,2018
"Shreveport-Bossier City, LA Metro Area",182715,3556,14600,25916,45603,37349,13528,19768,3685,3111,8498,3575,3526,2018
"Sierra Vista-Douglas, AZ Metro Area",44744,2624,10894,7899,7056,5442,2053,2728,908,504,2776,875,985,2018
"Sioux City, IA-NE-SD Metro Area",78487,3861,15170,15976,13897,12112,3499,5192,1811,1328,2492,1708,1441,2018
"Sioux Falls, SD Metro Area",138282,5984,16621,27580,33839,26669,6716,9379,2349,1998,3823,2278,1046,2018
"Somerset, PA Micro Area",28746,873,2639,4179,5836,4045,2059,3314,832,1032,1664,1298,975,2018
"South Bend-Mishawaka, IN-MI Metro Area",152539,4072,15543,23714,31233,26660,13216,17542,5253,4086,6455,3039,1726,2018
"Spartanburg, SC Metro Area",146972,2823,11521,23614,25107,24812,11906,21865,4476,4375,9086,5850,1537,2018
"Springfield, IL Metro Area",98225,4314,10469,20393,22595,17220,5087,9026,1982,2407,1911,1427,1394,2018
"Springfield, MA Metro Area",277554,8657,30077,43451,50885,41700,21248,36317,7345,10600,14726,8333,4215,2018
"Springfield, MO Metro Area",203619,7456,19937,30428,35004,39921,15878,23161,6858,6644,11488,3731,3113,2018
"Springfield, OH Metro Area",57537,3606,6764,9232,9377,6480,3919,5766,2459,1005,5501,2480,948,2018
"State College, PA Metro Area",72679,1971,9860,12356,15797,12485,4554,7121,1181,1291,3491,1546,1026,2018
"Statesboro, GA Micro Area",31651,1131,4503,7193,6304,3506,1470,1468,652,183,2653,1399,1189,2018
"Staunton-Waynesboro, VA Metro Area",54015,976,5991,9403,7555,8494,3989,8754,1981,1676,2322,1250,1624,2018
"Stevens Point, WI Micro Area",34077,1495,7733,7328,5847,3072,1465,2108,1255,1170,1491,502,611,2018
"Stillwater, OK Micro Area",34455,1708,6922,8432,6820,3392,486,2245,126,652,956,2083,633,2018
"Stockton-Lodi, CA Metro Area",305061,6174,27854,35469,45861,34792,12873,30350,5748,9510,21560,36419,38451,2018
"Sumter, SC Metro Area",44372,1762,5415,8788,10606,7031,1465,2256,309,866,2312,2570,992,2018
"Sunbury, PA Micro Area",40108,1369,5246,5630,5278,7821,2732,5572,1360,1342,1471,1493,794,2018
"Spokane-Spokane Valley, WA Metro Area",241758,6307,27510,34867,49577,36901,21556,32592,4916,7141,11167,5754,3470,2018
"Syracuse, NY Metro Area",288440,9203,32209,44024,63124,55663,20780,27628,6403,8595,11674,6420,2717,2018
"Talladega-Sylacauga, AL Micro Area",34433,682,4246,6715,5336,4726,1413,3571,978,964,2585,2241,976,2018
"Tallahassee, FL Metro Area",173455,3560,15495,23203,33650,29760,13662,28560,4185,5455,9987,3881,2057,2018
"Tampa-St. Petersburg-Clearwater, FL Metro Area",1334616,26034,105622,159164,190992,188917,90831,213179,46279,60032,136638,89337,27591,2018
"Terre Haute, IN Metro Area",74379,4252,9673,14768,13573,9717,4450,5723,2379,1918,3281,2716,1929,2018
"Texarkana, TX-AR Metro Area",56875,1981,7456,16423,8652,8033,1965,5331,1369,662,2526,1686,791,2018
"The Villages, FL Metro Area",25192,1276,3090,3136,3615,2396,1425,3008,1174,1159,3062,1296,555,2018
"Toledo, OH Metro Area",273388,10992,31474,46137,51936,49552,23472,28995,4101,4648,9225,8406,4450,2018
"Topeka, KS Metro Area",103858,3149,11306,18666,23424,16993,6459,9479,2388,2132,5419,3048,1395,2018
"Torrington, CT Micro Area",89457,3239,7692,10521,10659,12364,7566,10249,2957,3888,9188,7127,4007,2018
"Traverse City, MI Micro Area",67843,3376,8150,10271,12314,12916,4220,7349,1461,2196,2831,1613,1146,2018
"Trenton, NJ Metro Area",173349,3146,16653,27868,29776,28534,11286,18798,3578,5263,9243,10228,8976,2018
"Twin Falls, ID Metro Area",46218,3747,8982,8974,7289,5093,1965,5084,875,844,740,1157,1468,2018
"Truckee-Grass Valley, CA Micro Area",35158,2490,4090,6379,5604,4203,1788,2535,1291,1263,2735,1719,1061,2018
"Tucson, AZ Metro Area",425595,8176,34531,51613,73705,69235,31267,72283,14769,18145,31052,11778,9041,2018
"Tullahoma-Manchester, TN Micro Area",44202,993,5462,5808,7298,6401,1754,7196,1201,1680,3159,2165,1085,2018
"Tulsa, OK Metro Area",441569,13472,44978,65592,80614,84456,33449,59052,11647,12060,19984,9361,6904,2018
"Tupelo, MS Micro Area",57751,1720,4240,10668,11914,7939,4586,9655,1219,1320,2275,1257,958,2018
"Tuscaloosa, AL Metro Area",106361,2694,11364,13735,17286,22388,5727,12983,2812,2721,6974,5549,2128,2018
"Tyler, TX Metro Area",97539,2233,8294,17008,15651,15595,5176,19673,2278,2545,5738,1281,2067,2018
"Ukiah, CA Micro Area",34612,2691,6989,7869,4316,4111,1640,2978,607,246,717,1583,865,2018
"Valdosta, GA Metro Area",57922,1872,7327,10574,13043,9951,3115,5999,1079,1206,848,1655,1253,2018
"Vallejo-Fairfield, CA Metro Area",203509,3854,16990,25918,28724,19513,8626,23173,6148,7510,21357,23056,18640,2018
"Urban Honolulu, HI Metro Area",477230,8676,36244,50796,64728,67153,25533,87229,12304,24370,47161,38029,15007,2018
"Utica-Rome, NY Metro Area",123282,4813,20194,23034,18698,21560,7681,9078,3710,3082,5478,3903,2051,2018
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",3144623,36290,142879,245461,345121,368162,197315,490559,130604,195844,442797,407906,141685,2018
"Waterloo-Cedar Falls, IA Metro Area",81414,5267,16263,16650,18486,9530,4559,4777,667,847,1775,1004,1589,2018
"Victoria, TX Metro Area",41018,711,5155,10840,8627,6307,1718,2627,426,1273,1195,1367,772,2018
"Vineland-Bridgeton, NJ Metro Area",56971,1577,8567,9094,8500,8863,3110,5383,1418,1852,4131,3706,770,2018
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",824099,20785,64997,109679,144495,132921,58401,126174,26570,30715,60387,34614,14361,2018
"Visalia-Porterville, CA Metro Area",169164,5919,23402,31035,28332,19971,9603,21335,3793,4335,10056,7618,3765,2018
"Kalamazoo-Portage, MI Metro Area",158301,5542,17706,28627,32203,26697,13868,13826,3718,3665,5934,3678,2837,2018
"Kalispell, MT Micro Area",44399,3249,5200,8981,7287,6832,2818,6346,702,388,1599,525,472,2018
"Kankakee, IL Metro Area",47932,2841,8149,8510,7015,5315,2309,3174,1244,1197,2666,3587,1925,2018
"Kansas City, MO-KS Metro Area",1025099,23634,94967,143788,173632,175440,84712,146781,39884,36849,67292,26924,11196,2018
"Kapaa, HI Micro Area",31865,1299,4070,5453,5846,4317,1075,5938,315,723,1859,795,175,2018
"Keene, NH Micro Area",35662,2501,5209,5619,4987,4754,2075,4289,1401,628,1405,1647,1147,2018
"Kennewick-Richland, WA Metro Area",119612,4606,13898,21236,23365,20576,5921,9440,2695,3015,8580,4421,1859,2018
"Key West, FL Micro Area",37370,2549,7004,9779,6725,2804,1601,2811,373,984,892,1221,627,2018
