Metro Area,Total,Less than 5 minutes,5 to 9 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 39 minutes,40 to 44 minutes,45 to 59 minutes,60 to 89 minutes,90 or more minutes,Year
"Kansas City, MO-KS Metro Area",968742,25115,89194,139839,163385,167930,88204,138133,33396,31641,55412,22915,13578,2023
"Kapaa, HI Micro Area",34408,1061,3473,4548,4482,5693,1117,8111,642,415,3100,1717,49,2023
"Keene, NH Micro Area",37375,1956,5390,5799,4819,3937,2932,4221,1448,1590,2362,1433,1488,2023
"Kennewick-Richland, WA Metro Area",123349,3691,12480,27045,26552,16746,6687,11226,1611,4351,7507,3650,1803,2023
"Kenosha, WI Metro Area",80162,1914,10274,14749,12047,10362,4500,9056,1673,3379,6560,3796,1852,2023
"Key West-Key Largo, FL Micro Area",36710,1541,7922,7263,7127,4223,1273,3222,522,283,630,1921,783,2023
"Killeen-Temple, TX Metro Area",209971,6132,25561,34054,39997,25364,11791,21040,5762,5672,12897,13611,8090,2023
"Kingsport-Bristol, TN-VA Metro Area",119190,3918,14314,17674,20618,18124,9489,15885,2858,2819,6247,4220,3024,2023
"Kingston, NY Metro Area",71784,3205,6426,13217,10559,9507,5361,7390,2317,2108,5792,1769,4133,2023
"Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area",291257,8772,28716,39380,39068,35785,13116,29487,9666,11818,26478,25326,23645,2023
"Klamath Falls, OR Micro Area",23019,1177,3943,4922,5858,2020,640,1837,616,292,637,351,726,2023
"Knoxville, TN Metro Area",394934,9011,31773,49743,62572,64625,32157,65867,15639,15369,27918,14057,6203,2023
"Kokomo, IN Metro Area",34161,1466,6566,7522,5556,3047,1095,1240,744,1233,3425,2194,73,2023
"Laconia, NH Micro Area",28322,1354,2503,5483,4226,3374,2135,2552,1190,1115,1740,1980,670,2023
"La Crosse-Onalaska, WI-MN Metro Area",79969,4313,12653,15979,15691,9734,4751,6995,2307,2057,2996,1074,1419,2023
"Lafayette, LA Metro Area",178092,6333,19656,24301,32508,29587,11322,25281,5376,5132,7064,5382,6150,2023
"Lafayette-West Lafayette, IN Metro Area",102431,2560,11820,23309,24356,17654,6535,5849,2137,1791,2795,2831,794,2023
"LaGrange, GA-AL Micro Area",42518,1138,3892,5652,7129,6597,3160,6734,1311,1397,1718,2012,1778,2023
"Lake Charles, LA Metro Area",101141,3227,13028,16575,20632,15771,6201,10891,1542,2313,5172,3451,2338,2023
"Lake City, FL Micro Area",27593,180,2515,5087,5388,2247,1319,3149,2327,1788,1056,2463,74,2023
"Lake Havasu City-Kingman, AZ Metro Area",67490,2695,11293,17683,14763,7979,1668,3650,462,823,2306,2341,1827,2023
"Lakeland-Winter Haven, FL Metro Area",319338,6703,18346,28536,43316,47788,19609,44870,13541,14080,38129,30429,13991,2023
"Lancaster, PA Metro Area",246992,9543,29553,36885,39922,33011,22929,30166,6996,7774,16550,8561,5102,2023
"Lansing-East Lansing, MI Metro Area",203278,8576,22824,36538,39967,33081,13270,20222,4390,3531,8025,8277,4577,2023
"Laredo, TX Metro Area",108694,1201,10228,21465,25519,19585,4345,14131,1005,2444,2581,2280,3910,2023
"Las Cruces, NM Metro Area",90716,3051,11057,15902,20822,14868,4468,6975,1185,2652,4396,3839,1501,2023
"Las Vegas-Henderson-North Las Vegas, NV Metro Area",996328,14164,60142,101863,157455,191122,88629,199954,37284,36471,55979,31462,21803,2023
"Laurel, MS Micro Area",32770,1660,3377,5340,6121,4341,1067,4482,1067,723,1671,2035,886,2023
"Lawrence, KS Metro Area",52364,3488,7902,9494,6270,5036,3160,4633,3138,2736,4456,1058,993,2023
"Lawton, OK Metro Area",50079,2256,9495,9187,11463,7433,1860,3656,662,712,1367,898,1090,2023
"Lebanon, PA Metro Area",64153,2955,7653,8587,11394,11455,5498,5536,2133,2923,3111,1899,1009,2023
"Lebanon-Claremont, NH-VT Micro Area",93978,5993,13595,13695,11710,10175,6669,11004,2808,4536,7814,4149,1830,2023
"Lewiston, ID-WA Metro Area",25756,1177,4714,7665,6073,2285,132,1015,180,480,764,982,289,2023
"Lewiston-Auburn, ME Metro Area",49811,1783,6297,8725,6082,5322,3589,6392,1836,2352,4570,1266,1597,2023
"Lexington-Fayette, KY Metro Area",235331,9293,25042,40085,38991,38653,19296,29816,5653,6209,11068,7072,4153,2023
"Lexington Park, MD Metro Area",94288,1489,6324,8760,11883,13872,5759,12449,2425,3219,10191,10269,7648,2023
"Lima, OH Metro Area",44506,2363,8082,9208,9128,5407,1762,3076,1210,1895,860,869,646,2023
"Lincoln, NE Metro Area",162603,5406,24771,32835,37588,26620,9877,9475,2092,2287,5897,4467,1288,2023
"Little Rock-North Little Rock-Conway, AR Metro Area",319097,10920,28286,46857,53461,44467,22781,51752,10831,12642,23753,9125,4222,2023
"Logan, UT-ID Metro Area",66850,3095,13799,17989,12123,6559,1952,3904,1175,1244,1458,2124,1428,2023
"Longview, TX Metro Area",121532,4182,14529,20419,21549,16983,7592,12529,5818,3409,5733,3959,4830,2023
"Longview-Kelso, WA Metro Area",45163,2621,5683,8742,8126,4308,2009,3250,1019,2425,3201,3145,634,2023
"Los Angeles-Long Beach-Anaheim, CA Metro Area",5388495,75464,308925,547798,742304,804328,332893,938811,166490,286464,535941,465045,184032,2023
"Louisville/Jefferson County, KY-IN Metro Area",579183,14289,48409,74807,98559,99744,56808,85948,17799,17597,37136,17447,10640,2023
"Lubbock, TX Metro Area",165286,7070,24051,43305,43869,20452,3665,9757,1305,2055,3438,2861,3458,2023
"Lufkin, TX Micro Area",34335,777,8386,6245,7985,3905,1748,2207,540,663,735,810,334,2023
"Lumberton, NC Micro Area",40149,946,4410,4992,6200,6888,2403,5958,1502,1396,2738,1946,770,2023
"Lynchburg, VA Metro Area",108360,3813,9943,18609,19340,17292,8237,13198,3682,2564,5407,3780,2495,2023
"Macon-Bibb County, GA Metro Area",87411,1367,7805,12943,18412,12241,6603,11687,3179,2676,4173,4613,1712,2023
"Madison, WI Metro Area",320553,12639,34556,44856,60286,52590,29129,38977,11167,10386,14963,8377,2627,2023
"Manchester-Nashua, NH Metro Area",200278,5658,17131,26226,29135,28417,16032,24172,9091,8588,14881,13666,7281,2023
"Manhattan, KS Metro Area",65860,4091,15357,12738,12232,6263,3212,5015,1102,315,2027,2249,1259,2023
"Manitowoc, WI Micro Area",36980,2891,7783,7927,4113,4808,1871,2495,1102,828,1504,1166,492,2023
"Mankato, MN Metro Area",50057,3872,9402,12936,10651,4897,1750,2099,1224,373,903,1191,759,2023
"Mansfield, OH Metro Area",50070,2190,8065,8192,10435,7300,3169,3193,1050,901,1133,3564,878,2023
"Marinette, WI-MI Micro Area",26889,1842,5174,5588,3026,3547,1309,2646,282,577,1008,1188,702,2023
"Marion, IN Micro Area",26283,1638,5162,4289,5026,3167,1088,1670,773,364,1711,619,776,2023
"Marion-Herrin, IL Micro Area",27323,1199,2434,4744,4616,4291,1889,4116,659,522,1494,230,1129,2023
"Marquette, MI Micro Area",28655,2219,6618,6089,3023,2956,1701,2429,1078,309,770,1106,357,2023
"Massena-Ogdensburg, NY Micro Area",41960,3477,7472,5454,5313,4983,3744,4843,1352,947,2390,986,999,2023
"Mayagüez, PR Metro Area",59805,864,5715,10024,11994,8967,2629,8169,1248,1815,5056,2113,1211,2023
"McAllen-Edinburg-Mission, TX Metro Area",331794,11077,39745,50606,61503,57096,19596,47419,5136,10268,14675,9188,5485,2023
"Meadville, PA Micro Area",33217,1825,4328,6093,4468,4365,1660,4108,823,1184,1856,1656,851,2023
"Medford, OR Metro Area",86531,3037,14508,19986,17382,12491,4585,6620,1453,886,3029,668,1886,2023
"Memphis, TN-MS-AR Metro Area",564797,12660,42754,67760,89547,103385,49697,98335,20509,20606,36357,15075,8112,2023
"Merced, CA Metro Area",110084,4520,13601,21062,11769,11522,2845,12156,1941,3353,6680,7627,13008,2023
"Meridian, MS Micro Area",35090,1270,3788,6550,7213,4597,3127,5261,376,101,1229,962,616,2023
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",2643227,33146,145581,270300,359053,409680,184655,463589,92636,142474,266584,212136,63393,2023
"Michigan City-La Porte, IN Metro Area",44010,674,6767,6664,4809,5783,4192,4587,2102,1390,3112,2383,1547,2023
"Midland, MI Metro Area",34489,1046,5479,6691,5241,4279,2453,3144,833,1378,2075,1024,846,2023
"Midland, TX Metro Area",87238,2821,9159,12521,18534,12884,5013,12424,2647,1641,5703,1791,2100,2023
"Milwaukee-Waukesha, WI Metro Area",679939,15563,69037,102565,121952,112829,59260,92341,22284,22713,33201,19388,8806,2023
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1618919,41613,143245,214494,287686,267583,146326,217943,64472,56929,108274,50318,20036,2023
"Minot, ND Metro Area",36388,2437,7188,6611,7933,4262,1401,2346,260,307,1266,1466,911,2023
"Missoula, MT Metro Area",58513,1512,6958,12929,14376,8146,2883,4940,817,969,1339,2177,1467,2023
"Mobile, AL Metro Area",165436,3532,13763,17418,29978,30671,12850,28426,5012,5840,10143,5455,2348,2023
"Modesto, CA Metro Area",224795,8243,24047,30260,31501,27858,13232,28873,5161,8427,14486,13167,19540,2023
"Monroe, LA Metro Area",85010,1748,8381,15748,15925,11869,2954,13466,1691,2202,5146,3603,2277,2023
"Monroe, MI Metro Area",67410,1109,5783,10314,8764,9787,5700,8928,2732,4839,5236,3069,1149,2023
"Montgomery, AL Metro Area",156732,3732,12884,18500,29391,26119,13837,22546,6571,4876,12259,3338,2679,2023
"Monticello, NY Micro Area",30674,1440,3464,4768,3568,3623,2364,2780,1255,1515,3246,1689,962,2023
"Morehead City, NC Micro Area",27969,1749,4597,4058,5596,3218,877,2899,1032,1074,1679,725,465,2023
"Morgantown, WV Metro Area",63084,2249,6338,10718,10994,11232,4261,6351,2025,1136,2952,2837,1991,2023
"Morristown, TN Metro Area",52680,1226,4599,7900,8382,6219,4566,6692,938,1821,5495,4027,815,2023
"Moses Lake, WA Micro Area",40879,4400,7540,7175,6975,3579,804,4168,370,922,2521,1750,675,2023
"Mount Airy, NC Micro Area",27713,1339,3570,4656,4694,2735,1893,2347,787,874,2624,1940,254,2023
"Mount Vernon-Anacortes, WA Metro Area",52835,2013,6666,7654,8089,4501,3463,6600,1739,2922,2938,4477,1773,2023
"Muncie, IN Metro Area",51919,1698,8460,10039,10181,5442,2057,2781,1710,1478,2765,3574,1734,2023
"Murrells Inlet, SC Micro Area",22184,667,2802,2387,3404,3351,1056,2843,764,381,689,2182,1658,2023
"Muskegon-Norton Shores, MI Metro Area",74657,2576,9442,11559,12951,13678,4023,6922,2330,2089,5351,2687,1049,2023
"Muskogee, OK Micro Area",23565,963,4148,5401,3865,2067,612,1700,533,381,2218,813,864,2023
"Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area",150836,5735,16501,20970,29296,26106,7762,17556,4720,5057,9936,4169,3028,2023
"Nacogdoches, TX Micro Area",27857,2602,4754,5144,6095,3312,1348,1460,230,355,1299,720,538,2023
"Napa, CA Metro Area",59158,2775,8854,8541,7726,7390,3470,7158,1275,3335,3678,2832,2124,2023
"Naples-Marco Island, FL Metro Area",137956,3568,12896,19114,21251,19794,11036,18096,5748,6365,10769,6951,2368,2023
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",928801,16826,70935,104979,135784,131914,61257,135179,43419,49916,97204,62994,18394,2023
"New Bern, NC Micro Area",48428,2642,7474,9279,6945,5317,3696,5126,894,1050,2988,2143,874,2023
"New Haven, CT Metro Area",251695,9610,26927,36163,45261,40776,20202,32225,5298,4941,12794,10890,6608,2023
"New Iberia, LA Micro Area",25613,1248,2887,4084,3850,3511,1492,2383,824,715,2111,1088,1420,2023
"New Orleans-Metairie, LA Metro Area",399035,7969,38393,54302,69572,61713,29570,61387,12225,14627,25913,14781,8583,2023
"New Philadelphia-Dover, OH Micro Area",38456,1717,5258,5760,4829,4945,2526,4743,1429,1455,3377,1705,712,2023
"New York-Newark-Jersey City, NY-NJ Metro Area",8317168,149145,464621,705036,846024,913163,480247,1215192,294897,487967,1047541,1188026,525309,2023
"Niles, MI Metro Area",61509,2053,12615,13455,9096,8104,3465,5369,1457,1345,2157,1035,1358,2023
"North Port-Bradenton-Sarasota, FL Metro Area",325094,7682,26766,38475,49466,52325,23939,50173,9299,15125,25771,18097,7976,2023
"North Wilkesboro, NC Micro Area",27706,762,4879,3239,3883,4781,1053,3210,638,1008,2457,1113,683,2023
"Norwich-New London-Willimantic, CT Metro Area",123616,3350,15311,19064,21337,16200,10165,16973,3865,4898,6188,4858,1407,2023
"Oak Harbor, WA Micro Area",32489,1398,4881,6171,5490,2871,510,2919,479,707,3046,2468,1549,2023
"Ocala, FL Metro Area",142091,2256,10989,16677,22525,20696,14531,24105,6562,3908,10822,6210,2810,2023
"Odessa, TX Metro Area",77709,2939,6617,13795,17911,12050,4177,6143,1686,889,5745,2440,3317,2023
"Ogden, UT Metro Area",286748,8475,31921,42064,46292,52115,20084,36555,7048,8452,19575,10236,3931,2023
"Oklahoma City, OK Metro Area",638993,17744,61858,81498,108296,108406,56685,100466,19291,20178,37000,15360,12211,2023
"Olean, NY Micro Area",28443,2000,5415,4546,3476,2313,2176,2268,1076,756,2384,1417,616,2023
"Olympia-Lacey-Tumwater, WA Metro Area",115681,3600,10636,15116,20243,17835,8605,14669,2763,5305,8008,5359,3542,2023
"Omaha, NE-IA Metro Area",449426,12751,46471,73421,95940,83951,40951,50192,8837,6561,16419,6888,7044,2023
"Opelousas, LA Micro Area",28577,2537,1870,3052,3641,3127,945,4816,1301,802,4291,1204,991,2023
"Orangeburg, SC Micro Area",29228,399,3172,5245,3388,3662,791,2819,616,1042,3489,2308,2297,2023
"Orlando-Kissimmee-Sanford, FL Metro Area",1167007,13865,65002,113073,151363,170604,102712,210946,54538,67576,116584,72817,27927,2023
"Oshkosh-Neenah, WI Metro Area",81523,4390,12424,19253,14687,8614,7693,6604,1541,1793,1416,1721,1387,2023
"Ottawa, IL Micro Area",66535,3301,9729,12349,8495,7624,4962,4045,1712,2414,3720,5570,2614,2023
"Owensboro, KY Metro Area",51990,1048,8311,12237,10794,6476,2081,4977,1233,1249,1947,1337,300,2023
"Owosso, MI Micro Area",28387,1190,4195,2347,3653,2616,2432,3020,2696,1382,2261,1534,1061,2023
"Oxford, MS Micro Area",28168,1331,4183,7611,4229,2584,1295,2880,437,427,847,2127,217,2023
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",343832,8262,32041,49242,46383,35973,57310,40433,7935,11942,22957,20189,11165,2023
"Paducah, KY-IL Metro Area",44713,2322,5848,8983,8783,5207,2646,5915,1629,977,1212,707,484,2023
"Palatka, FL Micro Area",24651,335,3160,2867,3337,2249,1872,3561,711,1037,2552,2154,816,2023
"Palm Bay-Melbourne-Titusville, FL Metro Area",248914,5934,20590,33808,37436,48630,19760,35704,10254,7711,17033,8495,3559,2023
"Panama City-Panama City Beach, FL Metro Area",94980,3512,11276,12389,15941,12777,6441,13313,2337,4195,7304,2871,2624,2023
"Parkersburg-Vienna, WV Metro Area",35187,888,3358,6689,7975,5743,2860,3946,430,652,1043,723,880,2023
"Pensacola-Ferry Pass-Brent, FL Metro Area",216083,3948,18209,26562,39239,36173,14228,30242,6532,7692,16959,10685,5614,2023
"Peoria, IL Metro Area",152016,8582,23243,25232,25372,25180,12413,15618,3440,3044,5331,2150,2411,2023
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2604278,55782,202803,278398,342318,347520,193673,398289,105234,137631,268295,201848,72487,2023
"Phoenix-Mesa-Chandler, AZ Metro Area",2004889,45898,153673,224050,291892,322328,166618,314626,76721,90429,181773,99551,37330,2023
"Pikeville, KY Micro Area",28453,2182,2626,4533,4048,2636,2770,2626,314,1345,2912,1345,1116,2023
"Pine Bluff, AR Micro Area",25909,525,1862,4456,6814,2684,494,2300,442,477,3012,2499,344,2023
"Pinehurst-Southern Pines, NC Metro Area",39900,427,3370,4263,5614,6837,2224,5411,2060,2241,4596,2069,788,2023
"Pittsburgh, PA Metro Area",1018500,29707,95216,131629,151815,143044,82780,142706,43576,45778,83044,48981,20224,2023
"Pittsfield, MA Metro Area",54626,2664,7809,11377,7376,7088,2637,5621,1385,2491,2833,2827,518,2023
"Plattsburgh, NY Micro Area",34089,1393,6137,9096,4975,4214,1816,2098,718,593,989,1195,865,2023
"Pocatello, ID Metro Area",35883,1638,7486,10429,7849,2962,289,1106,505,285,683,1882,769,2023
"Ponce, PR Metro Area",84553,1063,8173,13016,16253,13048,5937,8324,3789,2630,4935,3370,4015,2023
"Port Angeles, WA Micro Area",26315,1045,5622,5023,3428,3593,694,4590,143,282,703,377,815,2023
"Portland-South Portland, ME Metro Area",251263,9214,24974,35546,40257,39279,18529,33667,8627,9020,18626,9108,4416,2023
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",1034502,27441,96344,137801,168668,166627,80149,136859,35775,42613,73276,48810,20139,2023
"Port St. Lucie, FL Metro Area",198750,3101,8523,27167,23986,31615,11671,36482,6590,8730,22040,12632,6213,2023
"Portsmouth, OH Micro Area",28996,1846,3583,3404,3336,4469,2987,3603,1105,281,1370,1353,1659,2023
"Pottsville, PA Micro Area",57523,1972,6810,6230,7900,6965,3505,5889,2559,2357,7134,3953,2249,2023
"Prescott Valley-Prescott, AZ Metro Area",79943,4224,11267,14707,12022,8644,5140,11158,2802,1381,3307,1933,3358,2023
"Providence-Warwick, RI-MA Metro Area",751356,20000,73359,100174,111838,108514,50696,97672,24825,31259,60773,49067,23179,2023
"Provo-Orem-Lehi, UT Metro Area",300938,10261,41693,45377,49598,40534,21650,29279,11035,10705,19938,15469,5399,2023
"Pueblo, CO Metro Area",67504,1312,7918,16323,17804,7677,2884,3950,1301,1415,3797,2300,823,2023
"Punta Gorda, FL Metro Area",62385,1369,4387,8373,9535,8227,4183,5886,2973,2771,6103,5678,2900,2023
"Putnam, CT Micro Area",47251,1169,3930,4583,5452,4799,4529,7692,1752,3246,4301,4687,1111,2023
"Quincy, IL-MO Micro Area",32497,1996,5926,8200,5356,4119,1702,2985,465,342,620,322,464,2023
"Racine-Mount Pleasant, WI Metro Area",86939,2926,8724,14560,13818,11606,5740,10878,4046,3024,7127,2742,1748,2023
"Raleigh-Cary, NC Metro Area",601918,9362,44057,69720,94659,87240,54994,93187,28322,25405,55034,29933,10005,2023
"Rapid City, SD Metro Area",70829,3572,8637,15033,13207,12083,4079,5298,1672,1063,2232,1967,1986,2023
"Reading, PA Metro Area",187744,6647,18165,29969,28839,27845,12833,19003,7127,7961,14620,9051,5684,2023
"Redding, CA Metro Area",66894,1832,10493,17084,13558,10089,2071,6218,475,568,2001,1052,1453,2023
"Reno, NV Metro Area",252135,4825,23765,41202,50991,37400,21016,30852,6112,7106,16300,8484,4082,2023
"Rexburg, ID Micro Area",30151,3055,7405,5723,4869,2108,629,1923,802,452,1551,627,1007,2023
"Richmond, IN Micro Area",27027,512,3569,6320,3896,3271,1912,1212,1337,947,1660,940,1451,2023
"Richmond, VA Metro Area",579133,11579,45970,71947,90462,99238,60397,92488,23180,18537,34309,18236,12790,2023
"Richmond-Berea, KY Micro Area",56050,944,6048,9017,8019,5974,3311,6365,2085,2494,6945,2527,2321,2023
"Rifle, CO Micro Area",35840,1688,3803,5230,3307,4806,1074,5767,883,733,3778,3736,1035,2023
"Rio Grande City-Roma, TX Micro Area",23665,1330,3554,5137,3040,3813,658,2285,574,706,826,1263,479,2023
"Riverside-San Bernardino-Ontario, CA Metro Area",1881728,31138,137774,212444,264731,241442,104427,265803,52182,80967,157283,200114,133423,2023
"Roanoke, VA Metro Area",126094,3126,13259,21835,23466,24449,9168,13705,2192,2013,8953,2725,1203,2023
"Rochester, MN Metro Area",101053,3178,14152,22506,21682,13521,4860,8893,1937,1727,3861,3030,1706,2023
"Rochester, NY Metro Area",445726,14944,55125,71949,78428,86772,35454,49319,11347,10658,15987,9588,6155,2023
"Rockford, IL Metro Area",140374,5214,13179,24431,26431,22950,11882,13714,2839,3835,6297,5950,3652,2023
"Rocky Mount, NC Metro Area",58228,461,6679,10926,9781,11094,2552,6987,1629,675,3176,3261,1007,2023
"Rome, GA Metro Area",41134,1090,5414,5519,7509,6087,3440,3527,866,945,3164,2468,1105,2023
"Roseburg, OR Micro Area",40707,2642,8552,5550,7184,3721,2341,5033,1154,511,1449,1737,833,2023
"Russellville, AR Micro Area",35866,1227,8013,6954,6038,5034,1160,3582,467,165,1567,929,730,2023
"Sacramento-Roseville-Folsom, CA Metro Area",927225,23352,76075,122410,146956,134864,72355,144279,31064,35900,67010,37553,35407,2023
"Saginaw, MI Metro Area",74617,2931,7866,14036,13715,10613,6735,7359,1666,1527,3802,2536,1831,2023
"St. Cloud, MN Metro Area",93971,3578,12603,17089,17928,12155,4699,10112,2294,2284,4075,3956,3198,2023
"St. George, UT Metro Area",79021,3118,11800,17755,20732,9442,3951,6109,859,714,2137,991,1413,2023
"St. Joseph, MO-KS Metro Area",50461,2170,7256,12583,8310,6273,2039,3727,738,877,2751,2758,979,2023
"St. Louis, MO-IL Metro Area",1228194,34639,107032,152165,203795,194215,104110,180315,49231,51895,86577,45084,19136,2023
"Salem, OH Micro Area",40489,2344,5927,5581,5179,4921,3616,3180,1544,922,4378,1567,1330,2023
"Salem, OR Metro Area",177393,7389,22297,25547,32004,23677,9845,20852,4967,6402,10241,10446,3726,2023
"Salinas, CA Metro Area",172408,2541,14710,21045,27179,37249,8107,22884,3731,9663,10523,9179,5597,2023
"Salisbury, MD Metro Area",55223,1801,7554,9246,10766,6973,3395,5894,1230,1043,3812,1993,1516,2023
"Salt Lake City-Murray, UT Metro Area",556332,8913,45438,82257,104830,101345,48732,70586,16185,24365,30746,15204,7731,2023
"San Angelo, TX Metro Area",54077,2756,8023,12732,14413,7545,1616,2045,370,175,1147,1143,2112,2023
"San Antonio-New Braunfels, TX Metro Area",1114952,21128,77574,127284,179995,171317,85529,187770,39866,43445,93947,58410,28687,2023
"San Diego-Chula Vista-Carlsbad, CA Metro Area",1407306,32414,96323,160293,232471,256579,110666,217201,53020,58087,101563,63562,25127,2023
"Sandusky, OH Metro Area",50212,2233,7308,8053,8038,4307,4311,7434,754,1543,2964,1864,1403,2023
"Sanford, NC Micro Area",27580,1025,4666,3105,4999,2958,1513,2031,845,662,3143,2162,471,2023
"San Francisco-Oakland-Fremont, CA Metro Area",1864429,25181,102084,197415,263247,248838,112960,273655,63659,98677,200194,204424,74095,2023
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",850851,6576,49147,104676,141209,150531,63337,133064,24976,36391,69816,47385,23743,2023
"San Juan-Bayamón-Caguas, PR Metro Area",740590,13433,42315,67597,102554,110683,36060,146715,15634,46646,64042,70399,24512,2023
"San Luis Obispo-Paso Robles, CA Metro Area",112983,5130,18687,16574,19735,14679,10115,13099,2550,2085,4803,2105,3421,2023
"Santa Cruz-Watsonville, CA Metro Area",106755,2746,11348,13090,19370,16364,3772,11690,4557,4192,7698,8552,3376,2023
"Santa Fe, NM Metro Area",60618,1847,6564,9785,11083,9342,3554,8708,1670,1728,3315,2675,347,2023
"Santa Maria-Santa Barbara, CA Metro Area",174805,6957,24695,37488,29326,15300,18212,14891,2394,4372,10856,6771,3543,2023
"Santa Rosa-Petaluma, CA Metro Area",208012,4996,23162,39342,35360,25497,14244,23099,5717,6174,11716,10902,7803,2023
"Savannah, GA Metro Area",181886,3765,13291,21359,30972,26038,14227,28741,7323,6247,19660,7731,2532,2023
"Scranton--Wilkes-Barre, PA Metro Area",233933,8625,27992,39466,42989,40820,15920,25283,6239,6627,9653,6542,3777,2023
"Seaford, DE Micro Area",98257,3267,9192,14301,16460,13498,7740,12722,1789,4383,7824,4536,2545,2023
"Searcy, AR Micro Area",30680,2159,3942,5084,5300,3685,392,3192,948,1772,2362,1488,356,2023
"Seattle-Tacoma-Bellevue, WA Metro Area",1709231,32620,117889,183770,239960,246594,128534,252192,63170,94830,167562,133817,48293,2023
"Sebastian-Vero Beach-West Vero Corridor, FL Metro Area",60173,2148,6334,9905,12050,7839,4847,7284,2488,2100,2313,2109,756,2023
"Sebring, FL Metro Area",32375,780,3154,5113,6431,5418,1112,3635,861,984,2302,1603,982,2023
"Seneca, SC Micro Area",30040,625,4585,4360,6046,4708,1691,2917,712,927,1343,1133,993,2023
"Sevierville, TN Micro Area",46081,1456,3577,6013,4996,7402,3372,6996,2523,1601,4780,2708,657,2023
"Shawnee, OK Micro Area",27683,1213,2932,4147,5143,2458,1526,2780,848,1041,3265,1901,429,2023
"Sheboygan, WI Metro Area",54653,2925,7606,13733,11061,8127,1937,3677,679,938,1220,1660,1090,2023
"Shelby-Kings Mountain, NC Micro Area",42867,1585,3918,9636,4983,4780,2311,3000,1509,2288,4221,3279,1357,2023
"Shelton, WA Micro Area",20340,998,2356,2390,1609,1472,634,2323,835,975,2924,1942,1882,2023
"Sherman-Denison, TX Metro Area",57099,3118,8305,6126,8609,5905,3276,5764,1679,2293,5032,3623,3369,2023
"Show Low, AZ Micro Area",30673,2992,6241,4298,5068,1361,745,2759,576,1143,2485,1824,1181,2023
"Shreveport-Bossier City, LA Metro Area",156335,4467,17261,19176,34747,27116,9933,21752,3343,3919,7840,4483,2298,2023
"Sierra Vista-Douglas, AZ Metro Area",39760,1417,7218,6598,7914,3278,928,3470,1864,631,2493,2535,1414,2023
"Sioux City, IA-NE-SD Metro Area",64947,2594,11452,12992,15641,10008,3307,4008,1073,697,1097,1321,757,2023
"Sioux Falls, SD-MN Metro Area",150964,5792,17454,31443,30326,29212,10355,12274,2521,2445,3345,3179,2618,2023
"Slidell-Mandeville-Covington, LA Metro Area",116420,2064,8861,15170,17007,13515,6694,14334,3797,3288,15350,12288,4052,2023
"Somerset, KY Micro Area",23977,1759,2708,5007,4066,2487,2098,2371,280,465,816,997,923,2023
"Somerset, PA Micro Area",29641,2626,3510,3991,3494,4672,2106,3087,757,774,2043,1115,1466,2023
"South Bend-Mishawaka, IN-MI Metro Area",138234,4587,15550,25785,26965,20972,10952,17043,2872,3447,4752,3167,2142,2023
"Spartanburg, SC Metro Area",163818,3617,15029,20637,28227,27233,14359,22842,5382,5970,11857,5124,3541,2023
"Spokane-Spokane Valley, WA Metro Area",238960,7126,22564,35448,45353,38520,20428,31013,9897,5772,10942,6779,5118,2023
"Springfield, IL Metro Area",85242,3320,7602,16941,21592,15611,5280,7084,1178,1261,2672,1745,956,2023
"Springfield, MA Metro Area",197593,4775,19835,30630,38705,31312,11869,27691,5657,5379,12129,6596,3015,2023
"Springfield, MO Metro Area",214168,6217,21361,33122,40486,41039,16182,24927,6266,6025,10936,4449,3158,2023
"Springfield, OH Metro Area",52191,2375,5114,7178,8092,6957,4297,6025,1775,1542,5114,2995,727,2023
"State College, PA Metro Area",63398,2015,7959,13383,12907,10728,3185,6682,924,1461,2296,887,971,2023
"Statesboro, GA Micro Area",36097,861,5702,8352,6699,2734,1645,3688,492,370,3115,1847,592,2023
"Staunton-Stuarts Draft, VA Metro Area",54398,2646,7274,7870,10461,8652,2263,4531,1339,2846,3901,1414,1201,2023
"Stevens Point-Plover, WI Micro Area",34144,996,6908,7378,6082,4071,1288,3572,1189,427,1128,549,556,2023
"Stillwater, OK Micro Area",36706,2281,8323,7990,8217,2564,1060,2465,257,339,1434,1573,203,2023
"Stockton-Lodi, CA Metro Area",323133,8559,29322,39628,54322,39844,17429,32085,6552,6215,22445,33750,32982,2023
"Sumter, SC Metro Area",41564,1193,2586,7696,11586,7831,1567,3877,528,1243,969,1307,1181,2023
"Sunbury, PA Micro Area",44666,2277,6091,6800,6344,6854,2189,5851,1924,1332,1744,2331,929,2023
