Metro Area,Total,Less than 5 minutes,5 to 9 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 39 minutes,40 to 44 minutes,45 to 59 minutes,60 to 89 minutes,90 or more minutes,Year
"Tampa-St. Petersburg-Clearwater, FL Metro Area",1131800,25248,98596,161576,177260,173215,76170,174551,32574,41427,97652,51234,22297,2010
"Terre Haute, IN Metro Area",70519,3995,9265,13105,11198,10106,4614,6853,1049,1504,3534,3154,2142,2010
"Texarkana, TX-Texarkana, AR Metro Area",55741,3546,8352,13534,11119,6891,2618,4278,626,949,1709,1527,592,2010
"The Villages, FL Micro Area",18997,1340,2685,4537,3143,1939,634,1845,374,757,633,607,503,2010
"Thomasville-Lexington, NC Micro Area",68781,1430,5410,12727,9079,13618,4620,10026,2481,2321,4714,1902,453,2010
"Toledo, OH Metro Area",275611,12069,34555,54461,49673,50691,19643,23453,6272,4981,9681,5664,4468,2010
"Topeka, KS Metro Area",104577,6953,13883,17967,24099,16561,6112,8231,1787,1573,3388,2586,1437,2010
"Torrington, CT Micro Area",89784,4694,7232,13106,11465,10849,6011,12453,2555,3492,8443,6895,2589,2010
"Traverse City, MI Micro Area",62386,3043,9227,9696,11612,9425,3880,6469,1107,1536,3561,1322,1508,2010
"Trenton-Ewing, NJ Metro Area",161609,6081,16777,27298,25441,22839,8595,16598,3635,4812,9831,10511,9191,2010
"Truckee-Grass Valley, CA Micro Area",36567,1676,5808,5583,6374,5649,2216,3271,319,1255,1695,1231,1490,2010
"Tucson, AZ Metro Area",387530,8750,34498,54435,66243,68033,29486,59453,10479,13793,25471,10701,6188,2010
"Tullahoma, TN Micro Area",36013,951,4509,8012,6478,4485,2930,3711,570,694,895,1786,992,2010
"Tulsa, OK Metro Area",405755,13990,49499,62364,77492,72049,29053,54269,8371,9774,15619,8326,4949,2010
"Tupelo, MS Micro Area",53415,1050,5665,11704,10079,10883,2173,5817,959,1286,2272,612,915,2010
"Tuscaloosa, AL Metro Area",89257,2375,8668,13374,19358,18394,5486,8981,1065,3034,4593,2732,1197,2010
"Twin Falls, ID Micro Area",42412,3731,9516,8890,7510,3824,2431,2910,499,376,1271,1074,380,2010
"Tyler, TX Metro Area",92101,3424,11880,16038,18319,15479,4515,11009,1220,2060,4488,1767,1902,2010
"Ukiah, CA Micro Area",31490,2352,7472,7964,3338,3191,1130,1988,411,589,809,1676,570,2010
"Utica-Rome, NY Metro Area",123597,6785,19817,24035,21452,15013,7776,11965,2501,3247,5050,3914,2042,2010
"Valdosta, GA Metro Area",56226,3262,8154,11050,13202,7114,2860,6104,661,417,2012,984,406,2010
"Vallejo-Fairfield, CA Metro Area",172152,3416,19302,27376,23631,21220,7353,19998,4768,6883,15658,14188,8359,2010
"Victoria, TX Metro Area",47798,2860,8108,11032,7042,5467,2146,4682,838,1293,2492,954,884,2010
"Vineland-Millville-Bridgeton, NJ Metro Area",59421,4305,8643,8439,9325,7184,2382,5856,1857,1796,3275,4543,1816,2010
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",788350,15488,69403,119600,140541,133891,52304,123189,20913,23378,52032,25292,12319,2010
"Visalia-Porterville, CA Metro Area",160476,9801,27283,28724,21773,20638,7273,18641,2963,5014,10154,6636,1576,2010
"Waco, TX Metro Area",101004,4487,15088,19022,20438,19934,6072,7982,749,2290,3210,523,1209,2010
"Warner Robins, GA Metro Area",60603,1868,5218,10035,15649,12511,2967,6865,1114,669,1625,1231,851,2010
"Warsaw, IN Micro Area",35078,1811,5364,6158,6039,4855,2422,3588,464,1002,1727,1064,584,2010
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2788202,45593,141381,223829,300021,359532,158750,445852,111109,162049,371334,351094,117658,2010
"Waterloo-Cedar Falls, IA Metro Area",77469,4378,13886,18674,16552,9330,4905,3728,1336,799,1385,1125,1371,2010
"Watertown-Fort Atkinson, WI Micro Area",40226,2335,7177,5455,4700,4964,2747,4305,1593,1462,3248,1636,604,2010
"Watertown-Fort Drum, NY Micro Area",49625,2436,7886,9461,8750,8340,3223,4021,1308,1232,1343,954,671,2010
"Wausau, WI Metro Area",65669,2627,9861,13059,14911,10632,3636,4747,881,990,1889,1508,928,2010
"Wenatchee-East Wenatchee, WA Metro Area",45899,1233,7602,11122,9880,7325,1261,3980,299,751,1402,502,542,2010
"Wheeling, WV-OH Metro Area",59348,2604,9791,9031,9122,8933,3260,5950,1472,1558,3447,2604,1576,2010
"Whitewater, WI Micro Area",49149,3148,6829,8941,5843,5784,3077,5393,818,1141,3887,2291,1997,2010
"Wichita, KS Metro Area",279366,10528,34357,54964,62132,49426,18073,28314,3596,5952,6516,2749,2759,2010
"Wichita Falls, TX Metro Area",65165,3326,13894,16814,14131,8307,1954,3395,262,313,1287,856,626,2010
"Williamsport, PA Metro Area",50057,3796,7883,9690,9373,7238,2406,4546,675,727,1667,1199,857,2010
"Willimantic, CT Micro Area",54298,1055,6271,8118,7267,6796,2786,7231,2141,2461,5210,3592,1370,2010
"Wilmington, NC Metro Area",151485,4772,17215,28233,28373,25267,9348,16612,3235,1989,8920,5641,1880,2010
"Wilson, NC Micro Area",30729,891,4974,7013,6671,4440,882,2488,217,470,1683,752,248,2010
"Winchester, VA-WV Metro Area",54858,1414,4373,8591,8872,7696,2207,4519,924,3101,5360,4910,2891,2010
"Winston-Salem, NC Metro Area",201327,4384,17636,32086,40221,37758,18267,24534,5735,4442,9592,4138,2534,2010
"Wooster, OH Micro Area",50399,3089,10436,9005,7795,6480,2585,2815,731,931,4002,1757,773,2010
"Worcester, MA Metro Area",358550,13714,36921,51318,51266,48031,20274,43748,10604,13933,30374,30310,8057,2010
"Yakima, WA Metro Area",93620,2619,11162,17337,22097,18673,3396,9690,1257,1412,4146,921,910,2010
"Yauco, PR Metro Area",21845,561,2087,4006,3652,2280,1083,4195,260,657,1612,829,623,2010
"York-Hanover, PA Metro Area",204141,7464,20232,30539,31988,30842,12674,23813,5972,6193,15602,12877,5945,2010
"Youngstown-Warren-Boardman, OH-PA Metro Area",218258,9008,28640,41563,39883,35250,13567,19920,4374,4533,9268,7943,4309,2010
"Yuba City, CA Metro Area",59311,2688,6859,8816,8761,6177,2769,5144,1311,1952,7399,4327,3108,2010
"Yuma, AZ Metro Area",66820,1525,10220,15007,12820,9553,3045,7899,462,1475,2112,1719,983,2010
"Zanesville, OH Micro Area",35156,1365,4516,7070,5213,4971,1435,2555,711,1382,2054,2450,1434,2010
