Metro Area,Total,Less than 5 minutes,5 to 9 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 39 minutes,40 to 44 minutes,45 to 59 minutes,60 to 89 minutes,90 or more minutes,Year
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2600131,59740,210648,310634,357815,377281,153734,376980,85742,129673,266464,197302,74118,2011
"Phoenix-Mesa-Glendale, AZ Metro Area",1712701,33006,138686,211935,254372,271992,124626,289667,64902,78577,139917,77386,27635,2011
"Pine Bluff, AR Metro Area",36018,1101,3565,6181,9002,5161,1549,4364,714,690,2043,728,920,2011
"Pittsburgh, PA Metro Area",1046303,32638,101184,135657,154155,157670,69622,139467,36038,46018,94414,59239,20201,2011
"Pittsfield, MA Metro Area",56643,3469,9315,11094,10285,6796,2521,5123,1264,1649,1887,1456,1784,2011
"Plattsburgh, NY Micro Area",35282,2563,5693,7463,5956,5203,1277,2403,936,421,928,832,1607,2011
"Pocatello, ID Metro Area",38111,1960,6986,12741,6922,2875,641,1699,287,401,1271,1348,980,2011
"Ponce, PR Metro Area",61516,1109,5597,9028,11314,12009,3257,9385,1023,1937,1884,2771,2202,2011
"Port Angeles, WA Micro Area",26475,1719,5123,6649,3966,2763,715,2143,548,512,519,576,1242,2011
"Portland-South Portland-Biddeford, ME Metro Area",248682,7655,24664,37677,40101,39114,19007,33232,7723,7511,16233,10680,5085,2011
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",984605,31281,83449,133686,158353,157264,69781,145729,29058,41387,73874,42463,18280,2011
"Port St. Lucie, FL Metro Area",151766,3449,11999,19807,28364,27368,8512,21532,4554,3628,11526,6941,4086,2011
"Portsmouth, OH Micro Area",26195,1863,3247,3265,3649,4486,659,4028,1023,357,1950,998,670,2011
"Pottsville, PA Micro Area",59862,2928,7279,7888,9055,7613,3332,7008,1774,1903,5128,4019,1935,2011
"Poughkeepsie-Newburgh-Middletown, NY Metro Area",287383,12514,29999,36264,37286,34100,13722,30423,8009,9896,24504,28906,21760,2011
"Prescott, AZ Metro Area",71548,3208,9163,11893,10509,10437,4910,9698,2513,2395,2386,2009,2427,2011
"Providence-New Bedford-Fall River, RI-MA Metro Area",733756,25358,75992,117144,121960,108304,46859,87156,21008,24638,49972,36397,18968,2011
"Provo-Orem, UT Metro Area",211108,9006,28400,36208,39358,30793,13306,21027,5211,4849,13694,6539,2717,2011
"Pueblo, CO Metro Area",63958,1919,8609,13584,14762,7784,3614,5188,1493,1359,3434,1416,796,2011
"Punta Gorda, FL Metro Area",52240,1750,6816,9821,9555,8573,1971,4148,90,2115,5282,1393,726,2011
"Quincy, IL-MO Micro Area",36294,1932,6219,9344,6691,3401,1708,3292,1147,542,1305,413,300,2011
"Racine, WI Metro Area",88218,2855,12056,15188,13508,10910,4939,9523,3191,3310,7265,3628,1845,2011
"Raleigh-Cary, NC Metro Area",522023,14171,44024,70513,87889,92112,38202,80198,15061,16106,39001,15526,9220,2011
"Rapid City, SD Metro Area",60655,3165,9164,14327,13474,10206,2333,3570,628,511,1237,1365,675,2011
"Reading, PA Metro Area",181638,6966,20593,30094,32141,28462,9821,17101,5542,5958,11745,8871,4344,2011
"Redding, CA Metro Area",61694,2968,9574,15413,13344,8335,2408,3801,387,735,1393,1074,2262,2011
"Reno-Sparks, NV Metro Area",192187,6845,16882,33274,41522,40746,10561,20981,2410,2442,5125,7581,3818,2011
"Richmond, IN Micro Area",27119,1895,4578,5893,4747,3646,1600,1514,242,533,564,1231,676,2011
"Richmond, VA Metro Area",565043,10356,40184,78871,98688,104748,45690,89105,18045,17511,34041,17264,10540,2011
"Richmond-Berea, KY Micro Area",40591,2232,5552,7375,6316,4522,1980,4457,1659,1836,2523,1769,370,2011
"Riverside-San Bernardino-Ontario, CA Metro Area",1542364,34370,127380,207120,227525,193796,76016,208323,37224,50306,128971,158406,92927,2011
"Roanoke, VA Metro Area",138182,4593,14182,22283,26176,22857,10791,17246,2511,3294,9088,3156,2005,2011
"Roanoke Rapids, NC Micro Area",25862,1603,4071,4346,4140,2622,1151,3786,600,594,1827,741,381,2011
"Rochester, MN Metro Area",95949,3880,13759,20326,23049,14270,5330,7079,1145,1147,2311,2257,1396,2011
"Rochester, NY Metro Area",466061,17860,56537,77389,79581,89621,33730,53408,10719,12353,18750,10552,5561,2011
"Rockford, IL Metro Area",145098,4361,15899,25323,27158,23140,11362,16054,2788,4124,6383,4688,3818,2011
"Rocky Mount, NC Metro Area",57801,2010,7802,9335,11275,7908,4053,7443,1794,999,3491,1436,255,2011
"Rome, GA Metro Area",36456,2112,3620,7243,7648,6072,1877,2998,418,665,2056,959,788,2011
"Roseburg, OR Micro Area",36585,4383,6302,4993,6626,4413,1952,2645,935,668,1342,1280,1046,2011
"Roswell, NM Micro Area",25894,2248,4407,6511,5210,3269,1135,1275,295,207,554,388,395,2011
"Russellville, AR Micro Area",33522,1941,5453,7222,4820,4448,1983,3762,629,492,999,1098,675,2011
"Sacramento--Arden-Arcade--Roseville, CA Metro Area",847334,21893,72303,116434,136419,129982,58613,137130,26526,31147,58607,31584,26696,2011
"Saginaw-Saginaw Township North, MI Metro Area",75472,2836,10060,15284,10834,11549,4906,9084,1560,2349,2979,2279,1752,2011
"St. Cloud, MN Metro Area",91204,4094,15501,17670,16554,11926,4965,8124,1900,1331,3733,2610,2796,2011
"St. George, UT Metro Area",48690,2179,10141,14478,7144,5298,2013,3734,98,257,1575,890,883,2011
"St. Joseph, MO-KS Metro Area",57214,2059,9107,14648,12045,6024,1798,3957,1037,1181,2079,1815,1464,2011
"St. Louis, MO-IL Metro Area",1260056,36561,109390,161397,190499,219899,92221,182042,44103,53613,102103,48349,19879,2011
"Salem, OR Metro Area",150281,6214,20999,26809,26243,22730,7511,15961,2840,3224,8146,7194,2410,2011
"Salinas, CA Metro Area",160541,4907,15554,26530,33243,24864,9240,20017,4356,5384,9023,5421,2002,2011
"Salisbury, MD Metro Area",48317,1175,7967,8653,10522,7943,2049,4916,1035,206,1985,943,923,2011
"Salisbury, NC Micro Area",51346,1713,5813,10972,7494,8209,3335,4377,2032,486,3538,2894,483,2011
"Salt Lake City, UT Metro Area",519453,11075,48535,75757,105768,93411,35471,77033,10524,14028,26125,14607,7119,2011
"San Angelo, TX Metro Area",51068,2774,8608,17019,12178,4411,1037,1955,290,442,800,556,998,2011
"San Antonio-New Braunfels, TX Metro Area",922848,23495,76490,113029,150831,161528,68537,149408,27372,33139,64241,36356,18422,2011
"San Diego-Carlsbad-San Marcos, CA Metro Area",1327049,25225,103197,186503,240173,246817,102626,190899,35630,44762,76852,49324,25041,2011
"Sandusky, OH Metro Area",32529,982,5338,6882,5424,4423,1544,3347,461,606,1538,1244,740,2011
"San Francisco-Oakland-Fremont, CA Metro Area",1920727,31543,127196,222601,280194,255843,108610,308020,59731,99965,210026,173420,43578,2011
