Metro Area,Total,Less than 5 minutes,5 to 9 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 39 minutes,40 to 44 minutes,45 to 59 minutes,60 to 89 minutes,90 or more minutes,Year
"Bloomsburg-Berwick, PA Metro Area",38353,1252,5411,6520,8444,6327,2255,2769,757,951,2312,1044,311,2017
"Bluefield, WV-VA Micro Area",34109,1407,5191,7284,4073,4265,1261,3245,581,661,1724,3423,994,2017
"Boise City, ID Metro Area",313545,8550,27896,53655,60750,49824,24321,44171,8257,9657,13111,8533,4820,2017
"Boston-Cambridge-Newton, MA-NH Metro Area",2434948,47269,170740,245934,291499,302781,140895,374765,93033,137182,285692,259829,85329,2017
"Boulder, CO Metro Area",149299,2662,16733,24059,27189,19353,12265,16871,5184,4806,11317,7217,1643,2017
"Bowling Green, KY Metro Area",76717,2926,8174,15522,15345,12718,4521,8739,1409,1380,2387,2182,1414,2017
"Bozeman, MT Micro Area",56975,3262,10807,12544,12301,7769,1689,4172,569,305,1032,1488,1037,2017
"Brainerd, MN Micro Area",39056,1683,6414,7486,6323,4978,2576,3971,884,738,1560,1536,907,2017
"Branson, MO Micro Area",33556,1229,2718,4822,7652,6046,2163,3138,239,996,2848,1508,197,2017
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",382215,8184,29926,44265,47440,42604,72467,53217,8672,11806,27282,21329,15023,2017
"Paducah, KY-IL Micro Area",39424,1824,6086,6574,7845,7527,1425,3381,737,492,1616,1095,822,2017
"Palatka, FL Micro Area",24281,1020,1862,4345,2775,1688,843,3709,573,584,3273,2593,1016,2017
"Palm Bay-Melbourne-Titusville, FL Metro Area",232185,5078,20835,28672,37724,45311,15461,36145,6658,6642,17614,8489,3556,2017
"Panama City, FL Metro Area",84609,3810,8229,12604,14370,14571,4665,12778,2180,2207,4437,2714,2044,2017
"Parkersburg-Vienna, WV Metro Area",36402,1733,5220,6931,7578,5530,1770,3299,400,1021,1530,635,755,2017
"Pensacola-Ferry Pass-Brent, FL Metro Area",207215,3141,16599,24354,42502,36948,16865,27934,5360,6238,15701,6954,4619,2017
"Peoria, IL Metro Area",159940,6848,21840,26958,28337,29490,11665,17419,2598,3842,6150,2351,2442,2017
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2761221,53545,195164,288131,352434,383041,186023,420929,99379,152411,303289,237391,89484,2017
"Marion, OH Micro Area",23576,582,4094,5512,4694,2323,859,1982,659,461,1034,1062,314,2017
"Marquette, MI Micro Area",29242,1930,7343,6763,3779,3567,1524,2048,453,481,724,153,477,2017
"Marshall, TX Micro Area",24675,1097,3515,5024,4427,4329,1249,1995,590,102,943,930,474,2017
"Martinsville, VA Micro Area",25888,1075,2993,3907,5134,4563,785,2105,836,955,1274,1703,558,2017
"Mayagüez, PR Metro Area",23478,274,1802,4809,7228,2968,1134,2452,57,815,652,872,415,2017
"McAllen-Edinburg-Mission, TX Metro Area",309114,10589,40961,49957,67099,52522,20508,36159,4053,6554,9410,5011,6291,2017
"Meadville, PA Micro Area",37860,2674,5959,6024,5735,4796,1763,3425,957,1130,2437,1530,1430,2017
"Medford, OR Metro Area",84397,3291,15313,19482,17395,10782,5023,5863,1188,1199,2956,680,1225,2017
"Memphis, TN-MS-AR Metro Area",592847,10857,49089,71724,98239,107949,51064,99082,19813,22012,40603,14644,7771,2017
"Merced, CA Metro Area",94927,5213,12799,17549,13948,12584,3190,7766,1577,3314,5506,4097,7384,2017
"Meridian, MS Micro Area",37755,1364,4519,7450,6108,6348,1938,4870,593,723,1389,1275,1178,2017
"Bremerton-Silverdale, WA Metro Area",118137,2600,7991,15227,21025,18225,7364,15227,3183,3695,7820,7577,8203,2017
"Bridgeport-Stamford-Norwalk, CT Metro Area",442583,10920,38185,58127,64352,63211,20256,53273,10044,14946,30915,46900,31454,2017
"Canton-Massillon, OH Metro Area",173394,6272,20970,30764,29545,27830,12656,17301,4076,5486,9830,5802,2862,2017
"Cape Coral-Fort Myers, FL Metro Area",295679,4687,19527,37899,41062,45950,18117,53303,9560,14336,30699,11808,8731,2017
"Brownsville-Harlingen, TX Metro Area",155811,3644,15390,26885,34394,33424,12238,15991,1939,2550,5014,1884,2458,2017
"Brunswick, GA Metro Area",45947,1487,5205,7079,9450,6475,1778,6338,842,755,2497,2730,1311,2017
"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",532418,16552,52362,83784,96935,94660,49187,69320,14330,16083,21347,12043,5815,2017
"Burlington, NC Metro Area",72728,2832,8330,10098,15815,11185,4109,7268,1778,2657,5060,2273,1323,2017
"Burlington-South Burlington, VT Metro Area",111920,3596,15300,16231,17358,18437,6949,14701,3341,4053,7106,3913,935,2017
"California-Lexington Park, MD Metro Area",52932,423,4152,6317,7584,7336,4856,7672,1172,924,3973,4774,3749,2017
"Cape Girardeau, MO-IL Metro Area",40921,1890,6151,7112,7136,6509,1048,3967,730,1033,1927,2216,1202,2017
"Carbondale-Marion, IL Metro Area",47506,3111,6491,9480,7376,5978,2789,4395,1113,630,2339,2295,1509,2017
"Carson City, NV Metro Area",25286,975,4585,6357,3187,1977,944,3345,832,991,1125,757,211,2017
"Casper, WY Metro Area",36460,1967,6861,9373,9128,4558,825,1234,394,16,807,668,629,2017
"Cedar Rapids, IA Metro Area",136077,4562,20332,25893,26567,22975,8957,11506,2451,3444,5084,2377,1929,2017
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",2740841,33041,146878,262557,346024,418490,193059,524426,100629,137592,287748,218663,71734,2017
"Michigan City-La Porte, IN Metro Area",42237,1869,7556,6812,5824,5797,2775,5076,446,661,2292,2447,682,2017
"Midland, MI Metro Area",35622,899,3954,8048,6937,5398,1715,3254,863,1439,1571,896,648,2017
"Midland, TX Metro Area",78293,1638,9147,16905,19083,13044,2128,9277,699,768,2556,2002,1046,2017
"Milwaukee-Waukesha-West Allis, WI Metro Area",745380,17284,71427,106556,129495,129953,59800,107949,26113,25432,40177,20722,10472,2017
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1826361,33577,149306,219149,282244,305344,154891,273977,69318,84603,149022,79490,25440,2017
"Minot, ND Micro Area",40266,2880,8700,8964,8278,4333,1111,1853,349,508,1334,665,1291,2017
"Missoula, MT Metro Area",60642,3459,10940,10506,16664,8294,1558,5676,726,634,563,898,724,2017
"Mobile, AL Metro Area",163077,2775,10038,21488,31007,27818,9663,34168,4559,3024,9939,6158,2440,2017
"Modesto, CA Metro Area",217618,7397,23459,33296,31217,29666,10525,25646,6694,5669,12821,11336,19892,2017
"Monroe, LA Metro Area",74351,1391,9697,14843,12820,9696,2774,13784,1929,2636,2876,990,915,2017
"Monroe, MI Metro Area",67495,3567,6682,9293,10186,8767,5463,6585,4412,2761,5821,2958,1000,2017
"Montgomery, AL Metro Area",154162,4010,12854,21540,27454,29164,14985,22849,4780,3233,7918,3241,2134,2017
"Morehead City, NC Micro Area",29200,1437,3975,4425,4707,3686,1732,4356,772,1183,1479,643,805,2017
"Morgantown, WV Metro Area",60899,2186,8729,8726,10625,9873,3034,6287,1628,2001,3540,2990,1280,2017
"Morristown, TN Metro Area",48377,1450,5500,9260,8393,6657,2404,5262,1497,1111,3838,2405,600,2017
"Moses Lake, WA Micro Area",39064,2288,5213,7850,5875,4904,1385,5997,629,478,2315,1764,366,2017
"Mount Airy, NC Micro Area",30661,1651,3692,5381,4208,3303,1271,3888,571,864,3135,2128,569,2017
"Mount Pleasant, MI Micro Area",29577,1745,6791,7109,3498,3280,1823,1929,775,262,1084,728,553,2017
"Mount Vernon-Anacortes, WA Metro Area",52684,2761,6084,8876,8012,7824,3623,4207,1217,1995,3963,2483,1639,2017
"Muncie, IN Metro Area",50728,1983,8871,9807,10946,5354,1975,4560,852,1203,2084,2403,690,2017
"Centralia, WA Micro Area",30241,2366,3099,4783,4047,3342,2175,3191,972,1214,1535,1670,1847,2017
"Chambersburg-Waynesboro, PA Metro Area",68759,2395,7095,10310,10458,10267,5068,7667,2561,1841,5491,3388,2218,2017
"Champaign-Urbana, IL Metro Area",108426,4281,12555,21042,28123,19019,7153,8289,1127,1498,2640,1646,1053,2017
"Charleston, WV Metro Area",82141,2687,5824,12819,18494,14392,5673,11070,1453,2441,3165,2631,1492,2017
"Charleston-North Charleston, SC Metro Area",359825,5588,24906,38348,54369,63315,24934,73649,12369,12055,27484,16440,6368,2017
"Charlotte-Concord-Gastonia, NC-SC Metro Area",1153392,17489,87006,145903,178379,177193,83007,167734,49042,52324,111207,58673,25435,2017
"Charlottesville, VA Metro Area",102885,2157,9722,16046,16787,15062,7700,12844,4279,4721,6966,3284,3317,2017
"Chattanooga, TN-GA Metro Area",239249,3695,24460,33898,46137,42994,20769,31497,6713,6543,13618,5116,3809,2017
"Cheyenne, WY Metro Area",45836,2035,8713,15107,10422,3687,1450,1298,462,75,715,1281,591,2017
"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",4415454,68183,290484,443085,511054,542092,275969,682252,170348,255834,554324,479912,141917,2017
"Chico, CA Metro Area",90322,5070,17141,21736,13631,6119,5209,6816,3556,877,4959,2545,2663,2017
"Chillicothe, OH Micro Area",29141,604,3976,4990,4687,3840,2356,2132,454,1498,1794,1998,812,2017
"Cincinnati, OH-KY-IN Metro Area",1019187,24989,86087,123716,154113,172962,89853,148782,40511,46510,80531,36582,14551,2017
"Claremont-Lebanon, NH-VT Micro Area",99408,7279,11634,13812,14201,13900,6269,11726,3952,3730,6378,3830,2697,2017
"Clarksburg, WV Micro Area",36092,812,3999,5033,7572,5100,3311,4229,609,637,1947,1697,1146,2017
"Clarksville, TN-KY Metro Area",130815,5526,13367,20403,23694,19933,7922,13625,4544,3474,6333,9226,2768,2017
"Clearlake, CA Micro Area",20682,489,3048,2889,2142,2892,695,1769,501,750,1314,2624,1569,2017
"Cleveland, TN Metro Area",54160,1476,7808,8634,10375,5735,4512,7068,1080,1126,4480,920,946,2017
"Cleveland-Elyria, OH Metro Area",930350,23596,80161,118926,145130,159345,85871,136934,34505,41472,63142,26944,14324,2017
"Coeur d'Alene, ID Metro Area",65038,1821,10239,12469,10774,10087,4014,5160,1408,2147,3463,1940,1516,2017
"College Station-Bryan, TX Metro Area",110860,3469,15734,23808,26319,18975,3945,9029,1503,2079,2180,2332,1487,2017
"Colorado Springs, CO Metro Area",331277,6498,29926,53267,57700,56003,29442,43502,9240,7808,16085,13134,8672,2017
"Columbia, MO Metro Area",87046,2708,13531,18845,20514,12230,3520,5437,1568,2751,3684,1408,850,2017
"Columbia, SC Metro Area",380053,20625,29014,50914,67948,68466,22378,58781,10965,10248,24046,10997,5671,2017
"Columbus, GA-AL Metro Area",117887,4093,12746,17451,29495,19274,8411,11832,2939,1740,4862,2872,2172,2017
"Muskegon, MI Metro Area",72921,1804,9182,12694,15806,12325,4577,5143,1317,2234,4559,2796,484,2017
"Muskogee, OK Micro Area",23696,782,3957,5207,4375,2647,821,2149,524,482,1385,1058,309,2017
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",180492,4400,16407,20736,40973,35062,12594,23969,7439,3689,8710,3284,3229,2017
"Nacogdoches, TX Micro Area",25818,960,4751,5560,4299,3420,1202,2297,534,441,618,887,849,2017
"Napa, CA Metro Area",68000,2280,8357,11865,10822,8277,4631,5903,1066,2862,4286,5578,2073,2017
"Naples-Immokalee-Marco Island, FL Metro Area",143408,1752,12390,19166,20748,24753,13955,23327,5451,5742,8908,4055,3161,2017
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",918456,16818,70425,111008,131852,139245,64252,137849,31748,38389,94915,58175,23780,2017
"New Castle, PA Micro Area",37923,2205,4734,6952,4857,4117,2523,4355,2252,878,2513,1889,648,2017
"New Haven-Milford, CT Metro Area",402218,7603,36801,59605,67076,70082,25787,52629,13251,14217,26576,17684,10907,2017
"New Orleans-Metairie, LA Metro Area",551401,10067,47862,71158,100327,89624,33787,78361,14891,15178,45143,33186,11817,2017
"New Philadelphia-Dover, OH Micro Area",41483,4067,6309,5101,5852,6602,2848,3466,982,1584,1772,1879,1021,2017
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",9382250,143258,499222,824077,929308,1043093,471749,1373503,296040,538243,1152781,1442297,668679,2017
"Niles-Benton Harbor, MI Metro Area",68481,4209,9918,14231,11621,9446,5241,6856,952,1531,2186,1190,1100,2017
"North Port-Sarasota-Bradenton, FL Metro Area",301508,4960,21029,35128,45119,69433,16223,58499,7692,8292,17946,12102,5085,2017
"North Wilkesboro, NC Micro Area",26256,651,3226,4220,3661,4394,1370,3136,494,526,3349,546,683,2017
"Norwich-New London, CT Metro Area",127879,2792,11500,24111,21157,22611,9028,15059,4100,3191,6718,5663,1949,2017
"Winston-Salem, NC Metro Area",287924,6248,29692,43775,48025,49154,22381,38712,10128,8091,17042,8753,5923,2017
"Columbus, IN Metro Area",37530,941,4047,7966,7903,6469,2506,3592,564,997,915,1342,288,2017
"Columbus, OH Metro Area",982477,24687,87173,125616,163109,167894,89577,141634,36683,40170,65411,28329,12194,2017
"Concord, NH Micro Area",75185,3207,8462,9744,10096,10332,5510,10102,2996,2570,6113,3812,2241,2017
"Cookeville, TN Micro Area",44426,1072,4603,4035,8782,9942,2004,5722,1008,607,3069,2835,747,2017
"Coos Bay, OR Micro Area",23477,1523,4221,5622,4514,2934,381,1731,229,518,1181,95,528,2017
"Corning, NY Micro Area",40799,3164,6999,6142,5636,5142,2323,3831,1107,1215,2227,2234,779,2017
"Corpus Christi, TX Metro Area",192302,3853,19027,37249,51659,30252,8410,21619,2082,3330,8046,4089,2686,2017
"Corvallis, OR Metro Area",41733,1901,6835,10123,7622,5340,2541,2913,365,725,1471,1267,630,2017
"Crestview-Fort Walton Beach-Destin, FL Metro Area",119200,5387,15709,16876,16656,14467,7526,13841,2953,5434,9717,8418,2216,2017
"Cullman, AL Micro Area",33431,2001,2690,5324,6453,5105,1474,2518,525,903,2618,2356,1464,2017
"Cumberland, MD-WV Metro Area",38458,854,5993,6286,7690,5399,2585,4086,600,1275,894,1649,1147,2017
"Dallas-Fort Worth-Arlington, TX Metro Area",3449185,59065,233459,369635,470173,493358,244303,587972,124071,169815,372696,258372,66266,2017
"Dalton, GA Metro Area",60582,748,4262,8175,14207,10650,7529,7463,1720,546,3696,1298,288,2017
"Danville, IL Metro Area",30609,1250,4658,7131,5462,3192,910,4269,568,446,1602,523,598,2017
"Danville, VA Micro Area",42216,1560,4810,8913,7554,5691,2706,3675,1666,1254,2393,1249,745,2017
"Daphne-Fairhope-Foley, AL Metro Area",85288,1839,9936,12460,12379,9645,6191,12971,2672,2529,9779,3977,910,2017
"Davenport-Moline-Rock Island, IA-IL Metro Area",173503,7535,25095,31288,35218,28509,12315,15126,3947,2905,6977,3043,1545,2017
"Dayton, OH Metro Area",359128,12968,43309,54620,67385,62529,34569,38554,8939,7702,13340,10148,5065,2017
"Decatur, AL Metro Area",60765,1585,6942,8806,10457,8967,4185,8119,1489,1935,5813,1662,805,2017
"Decatur, IL Metro Area",44111,1851,7432,11503,10881,4779,1287,2151,454,493,1544,929,807,2017
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",245892,4622,25528,38857,41741,34215,12867,33544,8303,7115,17831,16014,5255,2017
"Denver-Aurora-Lakewood, CO Metro Area",1429043,21629,92794,152210,199687,224993,103265,247153,61103,69594,144788,85494,26333,2017
"Des Moines-West Des Moines, IA Metro Area",327013,9045,39669,51974,62262,64177,27950,39440,5935,6669,11808,4273,3811,2017
"Detroit-Warren-Dearborn, MI Metro Area",1902261,35999,142262,231442,277617,290946,154985,285857,71184,99722,177472,106583,28192,2017
"Dothan, AL Metro Area",60362,2041,6371,9106,11135,10771,3289,10065,956,1347,2650,1483,1148,2017
"Dover, DE Metro Area",76700,1937,4955,12529,14178,11006,4983,9136,2117,2254,5679,5762,2164,2017
"DuBois, PA Micro Area",31241,2221,4396,4620,4373,3849,1599,3092,1186,1091,2574,1178,1062,2017
"Dubuque, IA Metro Area",45998,2163,9422,11855,10238,4571,2478,2553,416,358,781,524,639,2017
"Duluth, MN-WI Metro Area",126416,6593,18299,21873,24047,17923,7722,11374,3198,2637,4749,4694,3307,2017
"Dunn, NC Micro Area",55305,1565,4500,6326,5089,6826,4161,8861,2726,3064,6279,4367,1541,2017
"Durham-Chapel Hill, NC Metro Area",263862,5959,17268,35955,47742,48142,19455,38844,9532,7856,17597,9828,5684,2017
"East Stroudsburg, PA Metro Area",77506,2366,6094,8142,10336,8113,3661,10778,1448,2454,6038,9951,8125,2017
"Eau Claire, WI Metro Area",80342,3567,12030,15605,17534,11307,4595,6975,1958,1334,2141,1706,1590,2017
"El Centro, CA Metro Area",55062,2061,9773,9439,8614,6507,3873,7660,588,1144,2606,1312,1485,2017
"Elizabeth City, NC Micro Area",26528,548,3118,4267,3544,2883,1574,1857,180,926,2413,3840,1378,2017
"Elizabethtown-Fort Knox, KY Metro Area",67467,2529,7392,11605,11636,10101,2787,6001,2308,1592,6585,4344,587,2017
"Elkhart-Goshen, IN Metro Area",89552,3059,13564,17332,15687,14118,6457,10132,2133,2267,2179,1524,1100,2017
"Elmira, NY Metro Area",36025,1588,7100,6526,7909,4515,1849,2484,480,1217,1921,221,215,2017
"El Paso, TX Metro Area",350137,5889,30964,48184,67902,61730,29248,52863,9064,8762,17757,11576,6198,2017
"Enid, OK Metro Area",27324,3164,7438,5918,5000,2202,463,2010,106,91,480,218,234,2017
"Hattiesburg, MS Metro Area",61592,3304,7444,11552,11030,7186,3450,8040,1342,1377,2402,1611,2854,2017
"Helena, MT Micro Area",37928,1914,6254,7718,9093,5499,1783,2750,326,558,779,774,480,2017
"Hermiston-Pendleton, OR Micro Area",35765,2788,7461,8674,5499,3028,1548,2995,384,997,1128,429,834,2017
"Hickory-Lenoir-Morganton, NC Metro Area",156769,4795,13714,27921,32614,28452,9146,16752,3050,4122,7929,5352,2922,2017
"Hilo, HI Micro Area",79459,3106,8887,14869,12953,10996,2442,8267,2535,3266,6224,3613,2301,2017
"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",84676,4366,9633,12231,15586,11283,3882,10983,1695,2207,5047,5248,2515,2017
"Hinesville, GA Metro Area",33809,1422,3579,5063,7637,4235,1725,2890,519,1061,2633,2743,302,2017
"Guayama, PR Metro Area",15127,416,777,2665,2853,2921,207,2083,313,309,1101,658,824,2017
"Gulfport-Biloxi-Pascagoula, MS Metro Area",166609,3166,13795,27655,28545,31116,10526,25389,3214,3750,8595,6345,4513,2017
"Hagerstown-Martinsburg, MD-WV Metro Area",116444,4316,9217,14694,15793,17356,9055,11048,5540,5037,9025,7761,7602,2017
"Hammond, LA Metro Area",55670,1400,4719,8776,7741,6802,2434,6275,614,1558,5398,7027,2926,2017
"Hanford-Corcoran, CA Metro Area",54099,2534,8281,9539,8291,5970,3100,4764,1077,2654,3542,1848,2499,2017
"Owosso, MI Micro Area",30045,1974,4608,3535,2506,3277,1814,3439,1462,1271,3545,1477,1137,2017
"Phoenix-Mesa-Scottsdale, AZ Metro Area",2035158,37765,159121,236830,293695,315366,168888,325617,70925,97104,181117,112104,36626,2017
"Pine Bluff, AR Metro Area",29597,926,3327,4302,7543,3874,1794,2480,376,943,2600,1153,279,2017
"Pinehurst-Southern Pines, NC Micro Area",39912,946,5810,5820,5876,3858,2026,3415,1155,2177,4929,2662,1238,2017
"Pittsburgh, PA Metro Area",1082263,29742,95478,136924,152369,149779,72465,153822,44172,52832,103275,68177,23228,2017
"Pittsfield, MA Metro Area",58711,2389,11938,11510,9220,8532,3400,4255,1226,1255,2535,1704,747,2017
"Plattsburgh, NY Micro Area",35407,1137,7509,7535,5926,4036,1815,2902,397,511,1471,1840,328,2017
"Pocatello, ID Metro Area",35447,1796,6655,10326,8568,2138,657,1607,453,270,654,1318,1005,2017
"Ponce, PR Metro Area",73288,1345,6428,12483,11868,12461,5056,11654,1014,3089,2197,3790,1903,2017
"Port Angeles, WA Micro Area",24462,1243,4566,5752,2160,2759,1133,3500,187,87,1827,730,518,2017
"Portland-South Portland, ME Metro Area",268346,8173,26127,35324,43900,42267,19408,37014,9343,12414,19926,9485,4965,2017
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",1149657,22974,93361,132026,167894,172371,81171,173381,37157,54874,116171,72116,26161,2017
"Port St. Lucie, FL Metro Area",184290,4034,12766,25810,28439,27454,10542,30670,6322,7302,14822,11747,4382,2017
"Harrisburg-Carlisle, PA Metro Area",269505,10012,26030,45966,48683,44641,18122,30118,6377,7630,16966,8972,5988,2017
"Harrisonburg, VA Metro Area",61155,4277,10657,9900,10973,7800,4689,5573,1519,1220,2244,1325,978,2017
"Hartford-West Hartford-East Hartford, CT Metro Area",570028,13135,54139,83064,92044,98144,49501,77402,16959,22547,37431,18090,7572,2017
"Hobbs, NM Micro Area",26666,1625,5089,5445,5590,1863,620,2413,400,170,731,1212,1508,2017
"Holland, MI Micro Area",52103,1867,4926,7997,5721,9684,2905,8683,1644,2479,4372,1058,767,2017
"Homosassa Springs, FL Metro Area",46679,1332,4979,8306,7854,7447,3325,4822,658,2382,1598,2045,1931,2017
"Hot Springs, AR Metro Area",36703,1883,4047,7368,8129,5275,1213,4122,498,501,796,1796,1075,2017
"Houma-Thibodaux, LA Metro Area",82169,4057,12116,13497,13880,7050,3511,9200,1876,1942,5824,5186,4030,2017
"Houston-The Woodlands-Sugar Land, TX Metro Area",3048882,42265,187051,317895,410812,415199,187042,533930,111726,150201,354260,266198,72303,2017
"Huntington-Ashland, WV-KY-OH Metro Area",131391,4245,13343,17298,27856,18542,10530,16157,3819,3850,9932,3357,2462,2017
"Huntsville, AL Metro Area",207563,2216,18459,25124,37210,39841,21449,34963,5909,6067,9349,4270,2706,2017
"Huntsville, TX Micro Area",27670,236,2308,2433,3495,7059,2577,2679,722,433,2384,2523,821,2017
"Hutchinson, KS Micro Area",28615,1962,6902,6960,4596,2094,1046,1288,308,745,1016,1420,278,2017
"Idaho Falls, ID Metro Area",61781,2511,12317,12567,11212,8494,3580,4651,291,538,1733,2233,1654,2017
"Indiana, PA Micro Area",36584,1640,5736,6035,5236,4831,1937,3710,1043,1570,2063,1726,1057,2017
"Indianapolis-Carmel-Anderson, IN Metro Area",944646,23982,88287,115815,143556,148316,85351,138243,44140,41253,68536,33817,13350,2017
"Iowa City, IA Metro Area",90281,3064,12399,14919,16280,16709,6104,10412,1648,2358,3994,1392,1002,2017
"Jamestown-Dunkirk-Fredonia, NY Micro Area",53596,4058,10151,11783,9540,5126,2269,4277,958,788,2912,1503,231,2017
"Janesville-Beloit, WI Metro Area",73533,2908,11184,14395,10285,9523,4983,6311,2396,2298,5384,2180,1686,2017
"Jefferson, GA Micro Area",29530,462,2031,3172,3619,3905,2670,4723,1281,1319,2721,3024,603,2017
"Jefferson City, MO Metro Area",67218,3061,11082,11766,12266,8529,3982,7889,2232,1476,2678,1091,1166,2017
"Johnson City, TN Metro Area",86865,3186,10140,10878,16795,16502,6530,10835,2515,1478,4463,1707,1836,2017
"Johnstown, PA Metro Area",53183,2229,7137,7739,8717,7880,4035,4525,1253,2114,4298,2081,1175,2017
"Jonesboro, AR Metro Area",59552,2014,8570,10087,12692,10532,2125,6874,744,357,1297,3404,856,2017
"Joplin, MO Metro Area",79847,2413,13710,13406,20428,11668,3266,7436,1406,1266,2382,1631,835,2017
"Kahului-Wailuku-Lahaina, HI Metro Area",79019,1774,12322,15141,11280,12710,4237,8406,939,3744,5098,2931,437,2017
"Ithaca, NY Metro Area",44746,1055,6075,8466,8991,8426,2663,4325,609,796,1507,1488,345,2017
"Jackson, MI Metro Area",68074,3102,7220,12292,12502,10051,3082,6102,1838,2947,4702,3259,977,2017
"Jackson, MS Metro Area",253734,6139,21575,32710,40474,45256,18730,49293,5674,6888,14321,8813,3861,2017
"Jackson, TN Metro Area",54066,1451,6111,11565,14236,5292,3569,4810,1087,389,2292,2555,709,2017
"Jacksonville, FL Metro Area",665592,12577,49403,71017,99315,106072,51955,118800,27251,26611,64376,29041,9174,2017
"Jacksonville, NC Metro Area",92626,5032,12726,12704,16842,13361,7868,11927,3071,1667,3546,2568,1314,2017
"Portsmouth, OH Micro Area",26941,1685,3046,3983,4476,3273,2223,3028,539,377,1755,1107,1449,2017
"Pottsville, PA Micro Area",59943,3174,5513,7834,9816,9342,4202,6506,1826,2687,4303,2958,1782,2017
"Prescott, AZ Metro Area",79417,4391,10312,11637,12495,13263,5443,9861,1762,1187,3264,3718,2084,2017
"Providence-Warwick, RI-MA Metro Area",768697,19069,74231,114037,117879,108329,53192,98288,25018,30203,55299,51675,21477,2017
"Provo-Orem, UT Metro Area",258919,10389,34471,40909,49163,36343,16968,27145,7216,6604,14678,9979,5054,2017
"Pueblo, CO Metro Area",65597,1859,7908,12873,15370,9078,2864,6097,1072,521,3378,2710,1867,2017
"Punta Gorda, FL Metro Area",55711,1045,6664,8581,11531,7197,3043,3108,1292,1728,6342,3611,1569,2017
"Quincy, IL-MO Micro Area",33189,1948,6242,7135,5720,3722,1164,2877,595,858,1730,701,497,2017
"Racine, WI Metro Area",91930,1913,11225,12271,16177,12936,6591,9379,2761,4013,8745,4496,1423,2017
"Raleigh, NC Metro Area",619903,11783,45683,70893,91475,102336,53408,96378,27558,29350,52252,27640,11147,2017
"Rapid City, SD Metro Area",69353,4560,9748,13169,16292,11495,2905,5371,397,906,2757,902,851,2017
"Reading, PA Metro Area",190285,5779,17753,26477,36240,28152,13618,22587,5315,5210,13172,10721,5261,2017
"Redding, CA Metro Area",69487,2755,10805,11045,19676,11050,2091,6291,947,641,1170,1981,1035,2017
"Reno, NV Metro Area",222349,5143,19905,36010,48850,42855,12661,24690,4867,6404,10307,7096,3561,2017
"Richmond, IN Micro Area",28703,1367,3952,6045,7841,2930,1044,2033,441,593,758,897,802,2017
"Richmond, VA Metro Area",605708,11229,42248,79300,91271,108967,55475,98300,24035,22139,39966,19281,13497,2017
"Richmond-Berea, KY Micro Area",48300,3072,6794,10741,6436,3782,2427,4450,1441,1903,3954,2205,1095,2017
"Riverside-San Bernardino-Ontario, CA Metro Area",1806328,33174,133724,222514,251703,245375,97749,247693,46651,67548,151734,172922,135541,2017
"Roanoke, VA Metro Area",138144,2882,12007,17408,29112,17921,6157,32871,2503,3214,7109,5030,1930,2017
"Roanoke Rapids, NC Micro Area",22809,345,2110,6088,3687,1023,643,3957,719,882,1469,901,985,2017
"Rochester, MN Metro Area",106604,4699,13950,24504,22795,13777,5899,8630,2412,1663,3681,2872,1722,2017
"Rochester, NY Metro Area",496545,16915,57227,79062,86779,88521,44367,57787,12968,12915,21863,11627,6514,2017
"Rockford, IL Metro Area",149273,3982,18251,24939,27018,23092,11126,16959,2262,2679,7138,7069,4758,2017
"Rocky Mount, NC Metro Area",59688,1037,6975,11068,12213,7516,3312,7384,1950,1661,3333,2614,625,2017
"Rome, GA Metro Area",39692,1232,4547,7731,9244,4276,1716,4635,862,1685,1598,1301,865,2017
"Roseburg, OR Micro Area",40676,1842,8268,6998,9461,5538,985,2746,694,608,2004,707,825,2017
"Roswell, NM Micro Area",25433,1561,5038,6200,5258,2585,354,1058,621,155,1092,1425,86,2017
"Russellville, AR Micro Area",33479,1425,4009,7130,5689,6030,2227,3184,441,1511,1059,642,132,2017
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",970683,20754,77537,135509,137405,147789,63567,153888,30790,41153,80092,47648,34551,2017
"Saginaw, MI Metro Area",77733,4104,11227,11900,14566,13824,4748,6875,2076,1549,2503,2199,2162,2017
"St. Cloud, MN Metro Area",102548,4720,15980,19218,18677,14513,6737,7912,2168,1865,4318,3655,2785,2017
"St. George, UT Metro Area",63907,2590,9399,15069,12647,10719,4042,4904,377,941,973,437,1809,2017
